DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,smooth_PE,enc_formation,3PE,3GR
-0.085,2998.0,6.0,A1 LM,36.226,0.7879999999999999,2,4.112,9.175,0.509,CRAWFORD,0,3.439119999999999,1,0.9407458247540608,1.2556672443674175
0.41,2998.5,6.0,A1 LM,42.83,0.8009999999999999,2,3.91,8.49,0.5,CRAWFORD,0,3.475519999999999,1,0.950875486381323,1.1823000055208965
1.255,2999.0,6.0,A1 LM,46.846000000000004,0.82,2,3.793,8.275,0.491,CRAWFORD,0,3.5053199999999993,1,0.970076726342711,1.0937660518328276
1.77,2999.5,6.0,A1 LM,48.133,0.845,2,3.486,8.29,0.48100000000000004,CRAWFORD,0,3.5208799999999996,1,0.9190614289480622,1.0274729966272467
1.35,3000.0,6.0,A1 LM,43.162,0.8740000000000001,2,3.263,8.64,0.47200000000000003,CRAWFORD,0,3.52368,1,0.936029833620195,0.8967236615212016
1.01,3000.5,6.0,A1 LM,36.586,0.92,2,3.187,8.74,0.462,CRAWFORD,0,3.5188399999999995,1,0.9767085504137297,0.8476437607154441
0.625,3001.0,6.0,A1 LM,32.746,0.955,2,3.173,8.535,0.45299999999999996,CRAWFORD,0,3.50604,1,0.9956071540633825,0.8950418192751327
0.565,3001.5,6.0,A1 LM,30.956999999999997,0.9740000000000001,2,3.315,8.555,0.44299999999999995,CRAWFORD,0,3.4976,1,1.0447526000630318,0.9453673731142733
0.545,3002.0,6.0,A1 LM,30.765,0.981,2,3.4410000000000003,8.575,0.434,CRAWFORD,0,3.50656,1,1.0380090497737557,0.9937978486287432
0.625,3002.5,8.0,A1 LM,31.265,0.987,2,3.6180000000000003,8.425,0.425,CRAWFORD,0,3.525,1,1.051438535309503,1.0162522346822689
0.755,3003.0,6.0,A1 LM,33.124,0.9940000000000001,2,3.943,8.045,0.415,CRAWFORD,0,3.5563599999999997,1,1.0898286346047539,1.0594594594594595
0.635,3003.5,6.0,A1 LM,35.211,0.997,2,4.07,7.555,0.406,CRAWFORD,0,3.5901999999999994,1,1.032208977935582,1.0630056756430382
0.125,3004.0,6.0,A1 LM,36.385999999999996,0.988,2,3.885,7.135,0.396,CRAWFORD,0,3.6147199999999993,1,0.9545454545454545,1.0333702536139273
-0.175,3004.5,6.0,A1 LM,38.016999999999996,0.951,2,3.654,6.875,0.387,CRAWFORD,0,3.6292799999999987,1,0.9405405405405406,1.04482493266641
0.055,3005.0,6.0,A1 LM,41.016000000000005,0.903,2,3.438,6.825,0.377,CRAWFORD,0,3.6357199999999987,1,0.9408866995073892,1.078885761632954
1.52,3005.5,6.0,A1 LM,49.653999999999996,0.8540000000000001,2,3.33,7.51,0.368,CRAWFORD,0,3.6370799999999988,1,0.9685863874345549,1.2106007411741757
3.1,3006.0,4.0,A1 LM,62.068000000000005,0.799,2,3.2089999999999996,9.13,0.358,CRAWFORD,0,3.6323199999999987,1,0.9636636636636635,1.250010069682201
4.0,3006.5,4.0,A1 LM,71.222,0.74,2,3.0869999999999997,10.98,0.349,CRAWFORD,0,3.622599999999999,1,0.9619819258335931,1.1474834052974157
4.015,3007.0,4.0,A1 LM,73.309,0.691,2,2.98,12.425,0.34,CRAWFORD,0,3.608519999999999,1,0.9653385163589246,1.0293027435343012
3.19,3007.5,4.0,A1 LM,69.469,0.627,2,2.904,13.37,0.33,CRAWFORD,0,3.590079999999999,1,0.974496644295302,0.9476189826624288
2.1,3008.0,4.0,A1 LM,65.857,0.5589999999999999,2,2.859,14.08,0.321,CRAWFORD,0,3.565399999999999,1,0.984504132231405,0.9480055852250645
0.715,3008.5,5.0,A1 LM,58.369,0.504,2,2.83,14.235,0.311,CRAWFORD,0,3.527639999999999,1,0.9898565932144107,0.8862991026010902
-0.775,3009.0,6.0,A1 LM,56.125,0.435,2,2.786,13.415,0.302,CRAWFORD,0,3.477439999999999,1,0.984452296819788,0.9615549349826107
-1.155,3009.5,6.0,A1 LM,56.769,0.37799999999999995,2,2.7260000000000004,12.805,0.292,CRAWFORD,0,3.414799999999999,1,0.9784637473079686,1.0114743875278396
-0.18,3010.0,6.0,A1 LM,62.586999999999996,0.298,2,2.588,12.87,0.28300000000000003,CRAWFORD,0,3.343479999999999,1,0.9493763756419661,1.1024855114587186
0.24,3010.5,7.0,A1 LM,64.67399999999999,0.252,2,2.465,14.42,0.27399999999999997,CRAWFORD,0,3.277599999999999,1,0.9524729520865532,1.0333455829485356
0.24,3011.0,7.0,A1 LM,64.253,0.212,2,2.374,16.36,0.264,CRAWFORD,0,3.2161599999999995,1,0.9630831643002029,0.9934904289204318
-0.295,3011.5,7.0,A1 LM,61.553000000000004,0.166,2,2.329,18.395,0.255,CRAWFORD,0,3.1575999999999986,1,0.981044650379107,0.9579786157844771
-0.59,3012.0,7.0,A1 LM,60.221000000000004,0.114,2,2.315,19.27,0.245,CRAWFORD,0,3.1107599999999986,1,0.9939888364104765,0.9783601124234399
-0.655,3012.5,7.0,A1 LM,59.11600000000001,0.09300000000000001,2,2.302,19.655,0.23600000000000002,CRAWFORD,0,3.0723199999999986,1,0.9943844492440606,0.9816509191145947
-0.8,3013.0,7.0,A1 LM,57.997,0.081,2,2.258,19.69,0.226,CRAWFORD,0,3.0351599999999985,1,0.9808861859252823,0.9810711144191081
-1.105,3013.5,7.0,A1 LM,57.363,0.091,2,2.2430000000000003,19.095,0.217,CRAWFORD,0,2.997959999999998,1,0.9933569530558017,0.9890684000896598
-1.27,3014.0,7.0,A1 LM,57.863,0.14400000000000002,2,2.261,18.12,0.20800000000000002,CRAWFORD,0,2.955799999999998,1,1.0080249665626393,1.008716419991981
-1.26,3014.5,7.0,A1 LM,59.038000000000004,0.20600000000000002,2,2.326,17.03,0.198,CRAWFORD,0,2.911199999999998,1,1.02874834144184,1.0203065862468246
-1.04,3015.0,7.0,A1 LM,60.213,0.29,2,2.4090000000000003,16.68,0.18899999999999997,CRAWFORD,0,2.862839999999998,1,1.0356835769561479,1.0199024357193671
-0.14,3015.5,7.0,A1 LM,61.16,0.368,2,2.781,16.68,0.179,CRAWFORD,0,2.8163599999999986,1,1.1544209215442092,1.0157275007058275
-0.25,3016.0,6.0,A1 LM,58.46,0.46799999999999997,2,3.327,15.21,0.17,CRAWFORD,0,2.786639999999999,1,1.1963322545846817,0.9558534990189667
0.36,3016.5,8.0,A1 LM,53.48,0.564,2,3.7960000000000003,11.47,0.16,CRAWFORD,0,2.7830799999999987,1,1.1409678388938984,0.9148135477249401
0.825,3017.0,8.0,A1 LM,51.692,0.657,2,4.062,8.125,0.151,CRAWFORD,0,2.799399999999999,1,1.0700737618545837,0.9665669409124907
1.7,3017.5,8.0,A1 LM,67.238,0.807,2,4.173,7.13,0.142,CRAWFORD,0,2.828799999999999,1,1.0273264401772526,1.3007428615646521
2.905,3018.0,6.0,A1 LM,74.796,0.89,2,4.19,7.335,0.132,CRAWFORD,0,2.8631999999999986,1,1.0040738078121256,1.1124066747969898
3.055,3018.5,6.0,A1 LM,75.743,0.925,2,4.302,7.765,0.12300000000000001,CRAWFORD,0,2.906919999999999,1,1.0267303102625296,1.012661104871918
2.325,3019.0,8.0,A1 LM,70.991,0.9279999999999999,2,4.444,7.785,0.113,CRAWFORD,0,2.961199999999999,1,1.0330079033007904,0.9372615291182024
1.355,3019.5,8.0,A1 LM,57.348,0.929,2,4.492,7.395,0.10400000000000001,CRAWFORD,0,3.021679999999999,1,1.0108010801080107,0.8078207096674226
0.67,3020.0,8.0,A1 LM,46.213,0.929,2,4.385,7.43,0.094,CRAWFORD,0,3.0809199999999994,1,0.9761798753339269,0.8058345539513148
0.19,3020.5,6.0,A1 LM,42.11600000000001,0.9259999999999999,2,4.2010000000000005,7.17,0.085,CRAWFORD,0,3.1346,1,0.9580387685290765,0.9113452924501765
-0.19,3021.0,6.0,A1 LM,44.925,0.9179999999999999,2,4.093,6.69,0.075,CRAWFORD,0,3.18512,1,0.9742918352773148,1.0666967423307054
0.07,3021.5,8.0,A1 LM,55.903,0.912,2,4.034,5.72,0.066,CRAWFORD,0,3.23504,1,0.9855851453701441,1.2443628269337785
0.495,3022.0,8.0,A1 LM,66.196,0.9059999999999999,2,3.958,5.375,0.057,CRAWFORD,0,3.28432,1,0.9811601388200298,1.184122497898145
1.44,3022.5,8.0,A1 LM,73.52600000000001,0.894,2,3.82,5.26,0.047,CRAWFORD,0,3.3336,1,0.9651339060131379,1.1107317662698655
-0.74,3032.0,3.0,B1 SH,72.392,0.7090000000000001,1,2.6289999999999996,18.41,0.125,CRAWFORD,0,3.34016,2,0.688219895287958,0.9845768843674344
-0.69,3032.5,3.0,B1 SH,69.928,0.792,1,2.616,19.32,0.063,CRAWFORD,0,3.3498400000000004,2,0.9950551540509701,0.9659630898441817
-0.96,3033.0,8.0,B1 LM,64.72,0.8490000000000001,2,2.9139999999999997,16.33,1.0,CRAWFORD,0,3.373240000000001,3,1.113914373088685,0.9255233954925066
0.91,3033.5,8.0,B1 LM,52.445,0.892,2,3.292,11.35,0.977,CRAWFORD,0,3.4123200000000007,3,1.1297185998627317,0.8103368355995055
-0.02,3034.0,8.0,B1 LM,43.361999999999995,0.93,2,3.571,6.92,0.955,CRAWFORD,0,3.4630800000000006,3,1.0847509113001217,0.8268090380398512
0.015,3034.5,6.0,B1 LM,42.06399999999999,0.9740000000000001,2,3.435,5.495,0.909,CRAWFORD,0,3.510160000000001,3,0.9619154298515822,0.9700659563673262
0.005,3035.0,6.0,B1 LM,45.641999999999996,0.956,2,3.375,5.475,0.8859999999999999,CRAWFORD,0,3.555440000000001,3,0.982532751091703,1.0850608596424496
-0.105,3035.5,6.0,B1 LM,53.266000000000005,0.932,2,3.299,5.545,0.8640000000000001,CRAWFORD,0,3.5969600000000015,3,0.9774814814814815,1.1670391306253014
0.17,3036.0,6.0,B1 LM,59.043,0.894,2,3.114,6.99,0.841,CRAWFORD,0,3.628480000000002,3,0.9439224007274931,1.1084556752900536
-0.245,3036.5,6.0,B1 LM,62.331,0.8340000000000001,2,2.813,9.835,0.818,CRAWFORD,0,3.6446400000000017,3,0.9033397559409121,1.0556882272242265
-1.69,3037.0,5.0,B1 LM,60.946000000000005,0.884,2,2.745,16.08,0.795,CRAWFORD,0,3.6432000000000015,3,0.9758265197298258,0.9777799168952849
-0.72,3037.5,5.0,B1 LM,53.913999999999994,0.9179999999999999,2,3.1519999999999997,19.54,0.773,CRAWFORD,0,3.636200000000002,3,1.148269581056466,0.8846191710694712
-0.86,3038.0,8.0,B1 LM,45.287,0.922,2,3.9619999999999997,18.44,0.75,CRAWFORD,0,3.6428400000000014,3,1.256979695431472,0.8399859034759062
0.445,3038.5,8.0,B1 LM,30.049,0.925,2,4.571000000000001,13.565,0.727,CRAWFORD,0,3.6632000000000016,3,1.1537102473498235,0.6635237485371078
0.54,3039.0,8.0,B1 LM,23.017,0.9470000000000001,2,4.806,9.59,0.705,CRAWFORD,0,3.6885200000000014,3,1.0514110697877925,0.7659822290259243
-0.03,3039.5,8.0,B1 LM,21.228,0.973,2,4.824,7.57,0.682,CRAWFORD,0,3.7138800000000014,3,1.00374531835206,0.9222748403354043
0.225,3040.0,8.0,B1 LM,20.109,0.985,2,4.81,6.725,0.659,CRAWFORD,0,3.7342000000000017,3,0.9970978441127695,0.9472866026003391
0.415,3040.5,8.0,B1 LM,19.256,0.995,2,4.859,6.505,0.636,CRAWFORD,0,3.7508000000000017,3,1.0101871101871103,0.9575811825550747
0.44,3041.0,8.0,B1 LM,18.38,0.9990000000000001,2,4.8919999999999995,6.29,0.614,CRAWFORD,0,3.7668000000000013,3,1.0067915208890716,0.954507685916078
0.185,3041.5,8.0,B1 LM,17.275,0.987,2,4.91,6.075,0.591,CRAWFORD,0,3.7878000000000007,3,1.0036794766966477,0.9398803046789989
0.015,3042.0,8.0,B1 LM,16.39,0.975,2,4.88,5.815,0.568,CRAWFORD,0,3.814960000000001,3,0.9938900203665987,0.9487698986975399
-0.205,3042.5,8.0,B1 LM,16.197,0.963,2,4.834,5.445,0.545,CRAWFORD,0,3.844600000000001,3,0.9905737704918032,0.9882245271507015
-0.225,3043.0,8.0,B1 LM,16.469,0.9570000000000001,2,4.76,5.335,0.523,CRAWFORD,0,3.873640000000001,3,0.9846917666528755,1.0167932333148115
-0.295,3043.5,8.0,B1 LM,20.38,0.973,2,4.669,5.255,0.5,CRAWFORD,0,3.9020800000000007,3,0.9808823529411764,1.2374764709454125
-0.185,3044.0,8.0,B1 LM,31.86,1.005,2,4.547,5.045,0.47700000000000004,CRAWFORD,0,3.931160000000001,3,0.9738702077532663,1.563297350343474
0.44,3044.5,6.0,B1 LM,39.608000000000004,1.0390000000000001,2,4.5169999999999995,5.16,0.455,CRAWFORD,0,4.00668,3,0.9934022432372993,1.2431889516635282
0.96,3045.0,6.0,B1 LM,43.291000000000004,1.064,2,4.488,5.09,0.43200000000000005,CRAWFORD,0,4.0815600000000005,3,0.9935798096081472,1.092986265400929
1.295,3045.5,6.0,B1 LM,44.001000000000005,1.089,2,4.396,4.875,0.409,CRAWFORD,0,4.140840000000001,3,0.979500891265597,1.0164006375459103
0.7,3046.0,6.0,B1 LM,38.574,1.112,2,4.275,4.09,0.386,CRAWFORD,0,4.180160000000001,3,0.9724749772520475,0.8766618940478624
0.195,3046.5,6.0,B1 LM,35.19,1.128,2,4.245,3.575,0.364,CRAWFORD,0,4.207120000000001,3,0.9929824561403509,0.9122725151656557
-0.215,3047.0,6.0,B1 LM,32.946,1.131,2,4.434,3.205,0.341,CRAWFORD,0,4.24708,3,1.0445229681978798,0.936231884057971
-0.095,3047.5,6.0,B1 LM,31.613000000000003,1.128,2,4.405,3.545,0.318,CRAWFORD,0,4.288280000000001,3,0.9934596301308074,0.9595398530929401
-0.005,3048.0,6.0,B1 LM,32.113,1.092,2,4.329,4.715,0.295,CRAWFORD,0,4.32948,3,0.9827468785471054,1.0158162781134343
0.29,3048.5,6.0,B1 LM,32.368,1.052,2,4.285,5.42,0.273,CRAWFORD,0,4.37632,3,0.98983598983599,1.0079407093700372
0.405,3049.0,6.0,B1 LM,31.506999999999998,0.978,2,4.224,5.865,0.25,CRAWFORD,0,4.43276,3,0.9857642940490082,0.9733996539792387
0.445,3049.5,6.0,B1 LM,30.849,0.88,2,4.04,6.595,0.22699999999999998,CRAWFORD,0,4.48456,3,0.9564393939393939,0.9791157520550989
0.91,3050.0,6.0,B1 LM,29.953000000000003,0.772,2,3.451,7.82,0.205,CRAWFORD,0,4.49652,3,0.8542079207920792,0.9709552983889268
1.24,3050.5,6.0,B1 LM,28.875999999999998,0.723,2,3.141,9.64,0.182,CRAWFORD,0,4.46368,3,0.9101709649376992,0.9640436684138481
1.21,3051.0,6.0,B1 LM,28.228,0.705,2,3.2060000000000004,10.47,0.159,CRAWFORD,0,4.40908,3,1.0206940464820122,0.9775592187283558
1.005,3051.5,6.0,B1 LM,28.263,0.693,2,3.38,10.355,0.136,CRAWFORD,0,4.35204,3,1.054273237679351,1.001239903641774
0.47,3052.0,8.0,B1 LM,28.754,0.693,2,3.6460000000000004,9.35,0.114,CRAWFORD,0,4.30492,3,1.0786982248520711,1.0173725365318613
0.34,3052.5,8.0,B1 LM,34.26,0.6940000000000001,2,3.9739999999999998,7.94,0.091,CRAWFORD,0,4.27148,3,1.0899616017553482,1.1914864018919105
0.485,3053.0,6.0,B1 LM,45.01,0.6940000000000001,2,4.2410000000000005,6.185,0.068,CRAWFORD,0,4.24676,3,1.0671867136386515,1.313776999416229
0.665,3053.5,8.0,B1 LM,55.98,0.7070000000000001,2,4.093,5.945,0.045,CRAWFORD,0,4.2148,3,0.9651025701485497,1.2437236169740058
0.965,3054.0,8.0,B1 LM,67.146,0.7170000000000001,2,3.67,6.695,0.023,CRAWFORD,0,4.165200000000001,3,0.8966528218910335,1.1994640943194
1.965,3054.5,3.0,B2 SH,80.0,0.708,1,3.361,8.815,1.0,CRAWFORD,0,4.104440000000001,4,0.9158038147138965,1.1914335924701396
3.215,3055.0,3.0,B2 SH,85.05,0.69,1,3.16,10.515,0.95,CRAWFORD,0,4.037480000000001,4,0.9401963701279381,1.0631249999999999
3.965,3055.5,2.0,B2 SH,83.946,0.659,1,3.178,11.115,0.9,CRAWFORD,0,3.9742000000000006,4,1.0056962025316456,0.9870194003527337
4.61,3056.0,2.0,B2 SH,80.973,0.623,1,3.2110000000000003,10.99,0.85,CRAWFORD,0,3.915880000000001,4,1.0103838892385149,0.9645843756700736
4.845,3056.5,2.0,B2 SH,78.782,0.5920000000000001,1,3.213,10.905,0.8,CRAWFORD,0,3.862520000000001,4,1.000622858922454,0.9729415978165561
4.82,3057.0,2.0,B2 SH,76.082,0.574,1,3.2310000000000003,10.73,0.75,CRAWFORD,0,3.8110800000000005,4,1.0056022408963585,0.9657282120281282
4.535,3057.5,2.0,B2 SH,72.925,0.562,1,3.217,10.405,0.7,CRAWFORD,0,3.7602400000000005,4,0.9956669761683689,0.9585052969164849
4.24,3058.0,2.0,B2 SH,72.04899999999999,0.55,1,3.187,10.55,0.65,CRAWFORD,0,3.7118800000000003,4,0.9906745414982903,0.9879876585533082
4.115,3058.5,2.0,B2 SH,71.391,0.535,1,3.128,11.005,0.6,CRAWFORD,0,3.6660000000000004,4,0.9814872921242549,0.9908673264028649
4.055,3059.0,2.0,B2 SH,70.751,0.527,1,3.036,11.765,0.55,CRAWFORD,0,3.61764,4,0.9705882352941176,0.9910352845596784
4.235,3059.5,2.0,B2 SH,71.26100000000001,0.5329999999999999,1,3.0069999999999997,12.565,0.5,CRAWFORD,0,3.5605600000000006,4,0.9904479578392621,1.00720837868016
4.44,3060.0,2.0,B2 SH,73.11,0.518,1,2.978,12.8,0.45,CRAWFORD,0,3.50348,4,0.990355836381776,1.025946871360211
3.815,3060.5,2.0,B2 SH,75.425,0.491,1,2.903,12.085,0.4,CRAWFORD,0,3.446440000000001,4,0.9748153122901275,1.0316646149637532
3.265,3061.0,2.0,B2 SH,76.828,0.47,1,2.687,11.525,0.35,CRAWFORD,0,3.382520000000001,4,0.9255942128832242,1.018601259529334
3.16,3061.5,2.0,B2 SH,75.04,0.45799999999999996,1,2.58,11.69,0.3,CRAWFORD,0,3.3167600000000004,4,0.9601786378861185,0.9767272348622899
3.695,3062.0,1.0,B2 SH,70.288,0.449,1,2.5340000000000003,12.535,0.25,CRAWFORD,0,3.2565200000000005,4,0.982170542635659,0.9366737739872067
4.505,3062.5,1.0,B2 LM,66.266,0.44299999999999995,1,2.553,13.995,0.2,CRAWFORD,0,3.2206000000000006,5,1.0074980268350433,0.9427782836330527
6.07,3063.0,2.0,B2 LM,60.79,0.441,1,2.679,16.34,0.15,CRAWFORD,0,3.2021200000000003,5,1.0493537015276144,0.9173633537560739
6.25,3063.5,3.0,B2 LM,54.67,0.444,1,3.35,16.74,0.1,CRAWFORD,0,3.2078800000000003,5,1.2504665920119449,0.8993255469649614
5.995,3064.0,2.0,B2 LM,48.093999999999994,0.445,1,3.865,16.615,0.05,CRAWFORD,0,3.22728,5,1.153731343283582,0.8797146515456373
3.425,3064.5,8.0,B2 LM,41.062,0.445,2,4.24,13.955,1.0,CRAWFORD,0,3.2510399999999997,5,1.0970245795601552,0.8537863350937748
1.725,3065.0,8.0,B2 LM,39.046,0.455,2,4.507,12.915,0.9640000000000001,CRAWFORD,0,3.27236,5,1.0629716981132074,0.9509035117627004
1.1,3065.5,8.0,B2 LM,38.169000000000004,0.45799999999999996,2,4.354,12.79,0.929,CRAWFORD,0,3.27688,5,0.9660528067450633,0.9775393126056448
0.895,3066.0,8.0,B2 LM,40.493,0.465,2,4.293,13.365,0.893,CRAWFORD,0,3.28488,5,0.9859898943500229,1.0608871073384158
0.68,3066.5,8.0,B2 LM,43.948,0.45899999999999996,2,4.248,13.98,0.857,CRAWFORD,0,3.3080000000000003,5,0.989517819706499,1.0853233892277676
0.57,3067.0,8.0,B2 LM,46.49100000000001,0.423,2,4.266,14.45,0.821,CRAWFORD,0,3.3442000000000003,5,1.0042372881355932,1.0578638390825523
0.565,3067.5,8.0,B2 LM,47.21,0.392,2,4.331,14.945,0.7859999999999999,CRAWFORD,0,3.3910400000000003,5,1.015236755743085,1.015465358886666
0.765,3068.0,8.0,B2 LM,46.788999999999994,0.34600000000000003,2,4.395,15.325,0.75,CRAWFORD,0,3.4397200000000003,5,1.0147771877164624,0.9910823977970767
0.985,3068.5,8.0,B2 LM,45.912,0.325,2,4.397,15.625,0.7140000000000001,CRAWFORD,0,3.4871600000000007,5,1.0004550625711037,0.9812562781850436
1.205,3069.0,8.0,B2 LM,45.70399999999999,0.304,2,4.383,15.925,0.679,CRAWFORD,0,3.533960000000001,5,0.9968160109165339,0.9954695940059243
1.27,3069.5,8.0,B2 LM,45.527,0.295,2,4.276,15.89,0.643,CRAWFORD,0,3.5757600000000007,5,0.975587497148072,0.9961272536320673
1.155,3070.0,8.0,B2 LM,44.887,0.289,2,4.123,15.315,0.607,CRAWFORD,0,3.612000000000001,5,0.96421889616464,0.9859424078019636
0.815,3070.5,8.0,B2 LM,44.23,0.29,2,3.95,14.205,0.5710000000000001,CRAWFORD,0,3.642520000000001,5,0.9580402619451855,0.985363245483102
0.55,3071.0,7.0,B2 LM,44.273999999999994,0.281,2,3.785,12.84,0.536,CRAWFORD,0,3.668800000000001,5,0.9582278481012658,1.0009947999095636
0.545,3071.5,7.0,B2 LM,45.221000000000004,0.247,2,3.647,11.605,0.5,CRAWFORD,0,3.693240000000001,5,0.9635402906208718,1.0213895288431136
1.685,3072.0,7.0,B2 LM,46.396,0.16699999999999998,2,3.431,11.385,0.46399999999999997,CRAWFORD,0,3.710200000000001,5,0.9407732382780368,1.0259835032396452
2.92,3072.5,7.0,B2 LM,46.888000000000005,0.11800000000000001,2,3.2,12.76,0.429,CRAWFORD,0,3.7190800000000013,5,0.9326726901777908,1.0106043624450385
4.4,3073.0,7.0,B2 LM,46.475,0.069,2,2.968,16.76,0.39299999999999996,CRAWFORD,0,3.721680000000001,5,0.9275,0.991191776147415
5.065,3073.5,7.0,B2 LM,46.738,0.042,2,2.815,20.085,0.35700000000000004,CRAWFORD,0,3.7268000000000012,5,0.9484501347708895,1.0056589564281873
4.815,3074.0,7.0,B2 LM,47.913999999999994,0.033,2,2.8480000000000003,20.915,0.321,CRAWFORD,0,3.7375200000000013,5,1.0117229129662524,1.0251615387907056
4.485,3074.5,7.0,B2 LM,51.596000000000004,0.04,2,2.99,20.755,0.28600000000000003,CRAWFORD,0,3.755760000000001,5,1.0498595505617978,1.0768460157782695
4.42,3075.0,7.0,B2 LM,62.89,0.102,2,3.4739999999999998,17.02,0.25,CRAWFORD,0,3.792600000000001,5,1.1618729096989966,1.2188929374370105
3.955,3075.5,7.0,B2 LM,80.38,0.22,2,4.067,12.965,0.214,CRAWFORD,0,3.848120000000001,5,1.1706966033390904,1.2781046271267291
2.42,3076.0,8.0,B2 LM,105.725,0.34700000000000003,2,4.271,7.33,0.179,CRAWFORD,0,3.8849600000000013,5,1.0501598229653306,1.3153147549141577
1.655,3076.5,8.0,B2 LM,131.069,0.524,2,3.838,5.355,0.14300000000000002,CRAWFORD,0,3.8838800000000013,5,0.8986185904940296,1.2397162449751713
-0.905,3077.0,6.0,B2 LM,145.018,0.636,2,3.2030000000000003,7.135,0.107,CRAWFORD,0,3.842400000000002,5,0.8345492443981241,1.1064248601881452
-1.94,3077.5,6.0,B2 LM,131.376,0.726,2,2.8160000000000003,12.26,0.071,CRAWFORD,0,3.774760000000002,5,0.8791757727130814,0.9059289191686549
0.27,3078.0,8.0,B3 SH,110.21,0.792,2,2.678,14.14,0.036000000000000004,CRAWFORD,0,3.7077200000000015,6,0.950994318181818,0.8388899037876019
3.14,3078.5,2.0,B3 SH,89.045,0.826,1,2.773,13.7,1.0,CRAWFORD,0,3.646920000000001,6,1.0354742345033607,0.8079575356138282
4.795,3079.0,2.0,B3 SH,73.807,0.8079999999999999,1,3.3710000000000004,11.855,0.9440000000000001,CRAWFORD,0,3.611840000000001,6,1.2156509195816807,0.8288730417204784
4.755,3079.5,2.0,B3 SH,73.158,0.7809999999999999,1,3.4930000000000003,10.905,0.889,CRAWFORD,0,3.5809200000000003,6,1.0361910412340551,0.9912067961033506
3.975,3080.0,2.0,B3 SH,73.195,0.763,1,3.432,10.205,0.833,CRAWFORD,0,3.5449600000000006,6,0.9825365015745776,1.0005057546679788
3.68,3080.5,2.0,B3 SH,72.325,0.748,1,3.387,10.0,0.778,CRAWFORD,0,3.5046400000000006,6,0.9868881118881119,0.9881139422091674
3.33,3081.0,2.0,B3 SH,71.221,0.742,1,3.3739999999999997,9.69,0.722,CRAWFORD,0,3.4637200000000004,6,0.9961617950989075,0.9847355686138957
2.76,3081.5,2.0,B3 SH,70.563,0.742,1,3.3289999999999997,9.25,0.667,CRAWFORD,0,3.42156,6,0.9866627148784826,0.990761151907443
1.75,3082.0,2.0,B3 SH,71.51899999999999,0.733,1,3.145,10.04,0.611,CRAWFORD,0,3.37632,6,0.9447281465905678,1.0135481768065415
2.32,3082.5,2.0,B3 SH,74.062,0.722,1,2.945,12.64,0.556,CRAWFORD,0,3.3291999999999997,6,0.9364069952305246,1.0355569848571708
2.765,3083.0,2.0,B3 SH,77.061,0.71,1,2.7760000000000002,15.055,0.5,CRAWFORD,0,3.2822399999999994,6,0.9426146010186759,1.0404931003753612
3.04,3083.5,1.0,B3 SH,78.693,0.695,1,2.793,15.66,0.444,CRAWFORD,0,3.2425599999999997,6,1.0061239193083573,1.0211780277961613
2.505,3084.0,2.0,B3 SH,79.192,0.6829999999999999,1,2.951,14.075,0.389,CRAWFORD,0,3.2147199999999994,6,1.0565699964196205,1.0063410976834026
2.505,3084.5,2.0,B3 SH,79.192,0.6829999999999999,1,2.951,14.075,0.389,CRAWFORD,0,3.1955199999999992,6,1.0,1.0
2.395,3085.0,1.0,B3 SH,78.999,0.662,1,2.984,12.335,0.33299999999999996,CRAWFORD,0,3.1868799999999986,6,1.0111826499491698,0.9975628851399132
2.395,3085.5,2.0,B3 SH,78.11399999999999,0.64,1,2.909,11.095,0.278,CRAWFORD,0,3.1845199999999987,6,0.9748659517426272,0.9887973265484372
2.705,3086.0,2.0,B3 SH,77.24600000000001,0.625,1,2.708,12.075,0.222,CRAWFORD,0,3.180239999999999,6,0.9309040907528362,0.9888880354353895
2.305,3086.5,2.0,B3 SH,76.369,0.62,1,2.6010000000000004,15.615,0.16699999999999998,CRAWFORD,0,3.1703599999999987,6,0.9604874446085673,0.9886466613157961
0.98,3087.0,3.0,B3 SH,72.301,0.633,1,2.759,21.27,0.111,CRAWFORD,0,3.161119999999999,6,1.0607458669742404,0.9467323128494547
-1.74,3087.5,3.0,B3 SH,61.107,0.667,1,3.8489999999999998,21.21,0.055999999999999994,CRAWFORD,0,3.176119999999999,6,1.395070677781805,0.8451750321572316
-2.295,3088.0,8.0,B3 LM,41.148999999999994,0.68,2,4.854,18.875,1.0,CRAWFORD,0,3.207599999999999,7,1.2611067809820733,0.6733925736822295
-0.92,3088.5,8.0,B3 LM,28.419,0.6859999999999999,2,5.0360000000000005,14.54,0.938,CRAWFORD,0,3.2381999999999986,7,1.0374948496085703,0.6906364674718707
0.36,3089.0,8.0,B3 LM,22.526999999999997,0.687,2,5.044,10.24,0.875,CRAWFORD,0,3.286439999999999,7,1.001588562351072,0.7926739153383299
2.27,3089.5,8.0,B3 LM,18.459,0.684,2,4.931,8.16,0.813,CRAWFORD,0,3.3555599999999988,7,0.9775971451229184,0.8194166999600481
2.67,3090.0,8.0,B3 LM,17.345,0.679,2,4.547,8.23,0.75,CRAWFORD,0,3.4247999999999985,7,0.922125329547759,0.9396500352131751
