DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,PE2,smooth_PE,smooth_GR,enc_formation,3prev_Depth,3prev_ILD_log10,3prev_DeltaPHI,3prev_PHIND,3prev_smooth_PE,3prev_smooth_GR,3prev_enc,2prev_enc
4.44,3060.0,2.0,B2 SH,73.11,0.518,1,2.978,12.8,0.45,CRAWFORD,0,,3.1385999999999963,75.12699999999992,4,1.0006540222367561,0.9418181818181818,1.0471698113207548,1.2132701421800949,0.936308582679514,0.9977913041399434,4.0,4.0
3.815,3060.5,2.0,B2 SH,75.425,0.491,1,2.903,12.085,0.4,CRAWFORD,0,,3.1110999999999964,74.27489999999992,4,1.0006539153179663,0.9177570093457943,0.9270959902794653,1.0981372103589278,0.9556149404103697,0.9666880980394198,4.0,4.0
3.265,3061.0,2.0,B2 SH,76.828,0.47,1,2.687,11.525,0.35,CRAWFORD,0,,3.058699999999997,73.86039999999991,4,1.0006538084341288,0.8918406072106261,0.8051787916152898,0.9796005099872503,0.9581793120731783,0.9568041412062195,4.0,4.0
3.16,3061.5,2.0,B2 SH,75.04,0.45799999999999996,1,2.58,11.69,0.3,CRAWFORD,0,,2.9953999999999965,73.48619999999991,4,1.0006537015852264,0.8592870544090057,0.7461629279811097,0.9303621169916435,0.9488722757222503,0.962856880806069,4.0,4.0
3.695,3062.0,2.0,B2 SH,70.288,0.449,1,2.5340000000000003,12.535,0.25,CRAWFORD,0,,2.9256999999999964,72.9067999999999,4,1.0006535947712418,0.8667953667953668,0.8322072072072071,0.979296875,0.9321672083094373,0.9704473757770173,4.0,4.0
4.505,3062.5,2.0,B2 LM,66.266,0.44299999999999995,1,2.553,13.995,0.2,CRAWFORD,0,,2.8592999999999966,72.24089999999991,5,1.0006534879921583,0.9022403258655803,1.18086500655308,1.1580471659081504,0.9190639966571309,0.9726152441807393,4.0,4.0
6.07,3063.0,2.0,B2 LM,60.79,0.441,1,2.679,16.34,0.15,CRAWFORD,0,,2.808499999999996,71.11499999999991,5,1.000653381247958,0.9382978723404256,1.8591117917304747,1.4177874186550976,0.9182005427142246,0.9628298790691628,4.0,4.0
6.25,3063.5,2.0,B2 LM,54.67,0.444,1,3.35,16.74,0.1,CRAWFORD,0,,2.830699999999996,69.44289999999991,5,1.000653274538625,0.9694323144104804,1.9778481012658227,1.4319931565440547,0.9450156907257794,0.9449787851324465,4.0,5.0
5.995,3064.0,3.0,B2 LM,48.093999999999994,0.445,1,3.865,16.615,0.05,CRAWFORD,0,,2.913599999999996,67.1771999999999,5,1.000653167864141,0.9910913140311804,1.6224627875507442,1.3254886318308734,0.9958642376183476,0.9214119944915973,5.0,5.0
3.425,3064.5,8.0,B2 LM,41.062,0.445,2,4.24,13.955,1.0,CRAWFORD,0,,3.0368999999999966,64.1572999999999,5,1.0006530612244897,1.0045146726862304,0.7602663706992231,0.9971418363701322,1.0621131046060226,0.8881021692697625,5.0,5.0
1.725,3065.0,8.0,B2 LM,39.046,0.455,2,4.507,12.915,0.9640000000000001,CRAWFORD,0,,3.189799999999996,60.75089999999991,5,1.0006529546196539,1.0317460317460319,0.2841845140032949,0.7903916768665851,1.1357664233576643,0.8542628137523727,5.0,5.0
1.1,3065.5,8.0,B2 LM,38.169000000000004,0.45799999999999996,2,4.354,12.79,0.929,CRAWFORD,0,,3.334899999999996,57.025299999999916,5,1.0006528480496164,1.0315315315315314,0.17600000000000002,0.7640382317801673,1.1781184865934224,0.8211825831006481,5.0,5.0
0.895,3066.0,8.0,B2 LM,40.493,0.465,2,4.293,13.365,0.893,CRAWFORD,0,,3.4954999999999963,53.39179999999992,5,1.0006527415143602,1.0449438202247192,0.14929107589658047,0.8043936202226905,1.1997185612300936,0.7947904943939312,5.0,5.0
0.68,3066.5,8.0,B2 LM,43.948,0.45899999999999996,2,4.248,13.98,0.857,CRAWFORD,0,,3.662299999999996,50.28259999999992,5,1.0006526350138685,1.0314606741573034,0.19854014598540148,1.0017914725904693,1.205933682373473,0.7837393406518041,5.0,5.0
0.57,3067.0,8.0,B2 LM,46.49100000000001,0.423,2,4.266,14.45,0.821,CRAWFORD,0,,3.835499999999996,47.90289999999992,5,1.000652528548124,0.9296703296703296,0.33043478260869563,1.118854045683314,1.2024264844190862,0.7885134212003442,5.0,5.0
0.565,3067.5,8.0,B2 LM,47.21,0.392,2,4.331,14.945,0.7859999999999999,CRAWFORD,0,,4.0132999999999965,45.997299999999925,5,1.0006524221171098,0.8558951965065503,0.5136363636363636,1.1684910086004692,1.2034243905364481,0.8066121528514535,5.0,5.0
0.765,3068.0,8.0,B2 LM,46.788999999999994,0.34600000000000003,2,4.395,15.325,0.75,CRAWFORD,0,,4.184899999999996,44.597199999999916,5,1.000652315720809,0.7440860215053764,0.8547486033519553,1.1466517022072578,1.1972250035760266,0.8352818223023007,5.0,5.0
0.985,3068.5,8.0,B2 LM,45.912,0.325,2,4.397,15.625,0.7140000000000001,CRAWFORD,0,,4.289599999999996,43.72139999999992,5,1.0006522093592043,0.7080610021786493,1.4485294117647058,1.1176680972818311,1.171285804002949,0.8695135096434947,5.0,5.0
1.205,3069.0,8.0,B2 LM,45.70399999999999,0.304,2,4.383,15.925,0.679,CRAWFORD,0,,4.341399999999996,43.48239999999991,5,1.000652103032279,0.7186761229314421,2.1140350877192984,1.1020761245674742,1.1318993612306087,0.9077195743890242,5.0,5.0
1.27,3069.5,8.0,B2 LM,45.527,0.295,2,4.276,15.89,0.643,CRAWFORD,0,,4.344999999999995,43.92889999999991,5,1.0006519967400163,0.7525510204081632,2.2477876106194694,1.063231850117096,1.0826501881244859,0.955032143191013,5.0,5.0
1.155,3070.0,6.0,B2 LM,44.887,0.289,2,4.123,15.315,0.607,CRAWFORD,0,,4.306599999999995,44.51299999999991,5,1.0006518904823989,0.8352601156069362,1.5098039215686274,0.9993474714518761,1.0290807426700754,0.9981119890934856,5.0,5.0
0.815,3070.5,6.0,B2 LM,44.23,0.29,2,3.95,14.205,0.5710000000000001,CRAWFORD,0,,4.266199999999996,45.11909999999992,5,1.00065178425941,0.8923076923076922,0.8274111675126903,0.90912,0.9945449459157032,1.031968326723298,5.0,5.0
0.55,3071.0,7.0,B2 LM,44.273999999999994,0.281,2,3.785,12.84,0.536,CRAWFORD,0,,4.215399999999996,45.49719999999992,5,1.0006516780710328,0.924342105263158,0.45643153526970953,0.8062794348508634,0.9709771041599485,1.0463359888138652,5.0,5.0
0.545,3071.5,7.0,B2 LM,45.221000000000004,0.247,2,3.647,11.605,0.5,CRAWFORD,0,,4.155299999999996,45.62449999999992,5,1.0006515719172504,0.8372881355932204,0.42913385826771655,0.7303335431088736,0.9563406214039126,1.0385987356842536,5.0,5.0
1.685,3072.0,7.0,B2 LM,46.396,0.16699999999999998,2,3.431,11.385,0.46399999999999997,CRAWFORD,0,,4.071799999999996,45.614999999999924,5,1.0006514657980456,0.5778546712802768,1.4588744588744589,0.7433888344760039,0.9454790321831609,1.0247568126165394,5.0,5.0
2.92,3072.5,7.0,B2 LM,46.888000000000005,0.11800000000000001,2,3.2,12.76,0.429,CRAWFORD,0,,3.958699999999996,45.58279999999992,5,1.0006513597134017,0.40689655172413797,3.5828220858895707,0.8982752551918338,0.9279218039473066,1.0102772440053105,5.0,5.0
4.4,3073.0,7.0,B2 LM,46.475,0.069,2,2.968,16.76,0.39299999999999996,CRAWFORD,0,,3.8159999999999967,45.55139999999993,5,1.0006512536633019,0.24555160142348753,8.0,1.3052959501557633,0.9052521706125161,1.0011912821008768,5.0,5.0
5.065,3073.5,7.0,B2 LM,46.738,0.042,2,2.815,20.085,0.35700000000000004,CRAWFORD,0,,3.657799999999997,45.63399999999993,5,1.0006511476477291,0.17004048582995954,9.293577981651376,1.7307195174493752,0.8802733857964528,1.0002082214599615,5.0,5.0
4.815,3074.0,7.0,B2 LM,47.913999999999994,0.033,2,2.8480000000000003,20.915,0.321,CRAWFORD,0,,3.504299999999996,45.854999999999926,5,1.0006510416666667,0.1976047904191617,2.857566765578635,1.837066315327185,0.8606267498403654,1.0052614271621179,5.0,5.0
4.485,3074.5,7.0,B2 LM,51.596000000000004,0.04,2,2.99,20.755,0.28600000000000003,CRAWFORD,0,,3.375699999999996,46.46189999999993,5,1.0006509357200977,0.3389830508474576,1.5359589041095891,1.6265673981191222,0.8527294313789879,1.0192857832340272,5.0,5.0
4.42,3075.0,7.0,B2 LM,62.89,0.102,2,3.4739999999999998,17.02,0.25,CRAWFORD,0,,3.310799999999996,48.262199999999936,5,1.0006508298080052,1.478260869565217,1.0045454545454544,1.0155131264916466,0.8676100628930814,1.0595107943992943,5.0,5.0
3.955,3075.5,7.0,B2 LM,80.38,0.22,2,4.067,12.965,0.214,CRAWFORD,0,,3.322499999999996,51.877199999999924,5,1.0006507239303726,5.238095238095238,0.7808489634748272,0.6455065969629076,0.9083328776860404,1.1368102730420302,5.0,5.0
2.42,3076.0,6.0,B2 LM,105.725,0.34700000000000003,2,4.271,7.33,0.179,CRAWFORD,0,,3.3710999999999958,58.02229999999993,5,1.0006506180871828,10.515151515151516,0.5025960539979231,0.3504661726033947,0.9619895556887251,1.2653429287972964,5.0,5.0
1.655,3076.5,8.0,B2 LM,131.069,0.524,2,3.838,5.355,0.14300000000000002,CRAWFORD,0,,3.3901999999999957,66.60709999999992,5,1.0006505122784193,13.1,0.3690078037904125,0.2580101180438449,1.004295405397399,1.4335853677959796,5.0,5.0
-0.905,3077.0,6.0,B2 LM,145.018,0.636,2,3.2030000000000003,7.135,0.107,CRAWFORD,0,,3.3673999999999964,76.46929999999993,5,1.0006504065040651,6.235294117647059,-0.20475113122171948,0.4192126909518214,1.017095566026338,1.584455329429658,5.0,5.0
-1.94,3077.5,8.0,B2 LM,131.376,0.726,2,2.8160000000000003,12.26,0.071,CRAWFORD,0,,3.328999999999996,84.91809999999992,5,1.0006503007641034,3.3,-0.4905183312262958,0.9456228306980332,1.0019563581640332,1.6369060010948944,5.0,5.0
0.27,3078.0,4.0,B3 SH,110.21,0.792,2,2.678,14.14,0.036000000000000004,CRAWFORD,0,,3.299999999999996,91.29159999999993,6,1.0006501950585176,2.282420749279539,0.11157024793388431,1.9290586630286495,0.9789089614665836,1.5733881628270516,5.0,5.0
3.14,3078.5,2.0,B3 SH,89.045,0.826,1,2.773,13.7,1.0,CRAWFORD,0,,3.2957999999999963,95.52229999999993,6,1.0006500893872907,1.5763358778625953,1.8972809667673716,2.5583566760037346,0.9721550351011741,1.4341158825410512,5.0,5.0
4.795,3079.0,3.0,B3 SH,73.807,0.8079999999999999,1,3.3710000000000004,11.855,0.9440000000000001,CRAWFORD,0,,3.3480999999999965,98.11159999999992,6,1.0006499837504061,1.270440251572327,-5.2983425414364635,1.6615276804484935,0.994268575161846,1.2830194600970588,5.0,6.0
4.755,3079.5,2.0,B3 SH,73.158,0.7809999999999999,1,3.4930000000000003,10.905,0.889,CRAWFORD,0,,3.3983999999999965,100.26779999999992,6,1.0006498781478472,1.0757575757575757,-2.4510309278350517,0.8894779771615008,1.0208471012316012,1.1807588723723212,6.0,6.0
3.975,3080.0,2.0,B3 SH,73.195,0.763,1,3.432,10.205,0.833,CRAWFORD,0,,3.394199999999997,101.29829999999991,6,1.000649772579597,0.9633838383838383,14.722222222222221,0.7217114568599717,1.0285454545454549,1.1096124944682753,6.0,6.0
3.68,3080.5,2.0,B3 SH,72.325,0.748,1,3.387,10.0,0.778,CRAWFORD,0,,3.3261999999999974,100.4927999999999,6,1.000649667045639,0.9055690072639225,1.1719745222929936,0.7299270072992701,1.0092238606711577,1.0520349698447375,6.0,6.0
3.33,3081.0,2.0,B3 SH,71.221,0.742,1,3.3739999999999997,9.69,0.722,CRAWFORD,0,,3.2364999999999973,97.0423999999999,6,1.0006495615459565,0.9183168316831684,0.694473409801877,0.8173766343315056,0.9666676622562052,0.989102206059222,6.0,6.0
2.76,3081.5,2.0,B3 SH,70.563,0.742,1,3.3289999999999997,9.25,0.667,CRAWFORD,0,,3.1855999999999973,90.9917999999999,6,1.0006494560805326,0.9500640204865558,0.5804416403785488,0.8482347546996791,0.9373822975517893,0.9074877478113609,6.0,6.0
1.75,3082.0,2.0,B3 SH,71.51899999999999,0.733,1,3.145,10.04,0.611,CRAWFORD,0,,3.1797999999999975,83.6418999999999,6,1.0006493506493506,0.9606815203145478,0.44025157232704404,0.9838314551690347,0.9368334217194038,0.8256989505253293,6.0,6.0
2.32,3082.5,2.0,B3 SH,74.062,0.722,1,2.945,12.64,0.556,CRAWFORD,0,,3.1926999999999977,77.9104999999999,6,1.000649245252394,0.9652406417112299,0.6304347826086956,1.264,0.9598641091936745,0.7752843984842692,6.0,6.0
2.765,3083.0,2.0,B3 SH,77.061,0.71,1,2.7760000000000002,15.055,0.5,CRAWFORD,0,,3.202499999999998,74.5955999999999,6,1.0006491398896462,0.9568733153638813,0.8303303303303303,1.5536635706914346,0.9894948246562647,0.7686907990733945,6.0,6.0
3.04,3083.5,2.0,B3 SH,78.693,0.695,1,2.793,15.66,0.444,CRAWFORD,0,,3.2044999999999972,73.5603999999999,6,1.0006490345610903,0.9366576819407008,1.1014492753623188,1.692972972972973,1.0059329482672024,0.808428891394609,6.0,6.0
2.505,3084.0,2.0,B3 SH,79.192,0.6829999999999999,1,2.951,14.075,0.389,CRAWFORD,0,,3.162499999999997,74.0988999999999,6,1.00064892926671,0.9317871759890859,1.4314285714285713,1.4018924302788844,0.9945594062519654,0.8859064655394007,6.0,6.0
2.505,3084.5,2.0,B3 SH,79.192,0.6829999999999999,1,2.951,14.075,0.389,CRAWFORD,0,,3.108299999999997,74.7022999999999,6,1.0006488240064881,0.945983379501385,1.0797413793103448,1.1135284810126582,0.973564694459235,0.9588219816327708,6.0,6.0
2.395,3085.0,2.0,B3 SH,78.999,0.662,1,2.984,12.335,0.33299999999999996,CRAWFORD,0,,3.0634999999999972,75.2826999999999,6,1.0006487187804087,0.9323943661971832,0.8661844484629294,0.8193291265360346,0.9565964090554252,1.0092109990401579,6.0,6.0
2.395,3085.5,2.0,B3 SH,78.11399999999999,0.64,1,2.909,11.095,0.278,CRAWFORD,0,,3.0156999999999976,75.86159999999991,6,1.0006486135884547,0.920863309352518,0.787828947368421,0.7084929757343551,0.9410828522390389,1.0312831360351495,6.0,6.0
2.705,3086.0,2.0,B3 SH,77.24600000000001,0.625,1,2.708,12.075,0.222,CRAWFORD,0,,2.9490999999999974,76.4640999999999,6,1.0006485084306096,0.9150805270863837,1.0798403193612776,0.8579040852575488,0.9325217391304349,1.0319195021788448,6.0,6.0
2.305,3086.5,2.0,B3 SH,76.369,0.62,1,2.6010000000000004,15.615,0.16699999999999998,CRAWFORD,0,,2.876299999999998,77.0446999999999,6,1.0006484033068568,0.9077598828696926,0.9201596806387227,1.1094138543516874,0.9253611298780685,1.0313564642587982,6.0,6.0
0.98,3087.0,3.0,B3 SH,72.301,0.633,1,2.759,21.27,0.111,CRAWFORD,0,,2.8376999999999977,77.12289999999992,6,1.0006482982171798,0.9561933534743202,0.4091858037578288,1.7243615727604376,0.9262934551983026,1.0244438629326527,6.0,6.0
-1.74,3087.5,3.0,B3 SH,61.107,0.667,1,3.8489999999999998,21.21,0.055999999999999994,CRAWFORD,0,,2.928099999999998,75.82739999999991,6,1.000648193161562,1.0421875,-0.7265135699373695,1.9116719242902207,0.9709520177736513,0.9995491790312886,6.0,6.0
-2.295,3088.0,8.0,B3 LM,41.148999999999994,0.68,2,4.854,18.875,1.0,CRAWFORD,0,,3.1358999999999977,72.23619999999991,7,1.000648088139987,1.088,-0.8484288354898336,1.5631469979296067,1.0633413583805231,0.9447073855574054,6.0,6.0
-0.92,3088.5,8.0,B3 LM,28.419,0.6859999999999999,2,5.0360000000000005,14.54,0.938,CRAWFORD,0,,3.3601999999999976,67.20879999999991,7,1.000647983152438,1.1064516129032258,-0.39913232104121477,0.9311559398014728,1.1682369711087162,0.8723351508929231,6.0,6.0
0.36,3089.0,8.0,B3 LM,22.526999999999997,0.687,2,5.044,10.24,0.875,CRAWFORD,0,,3.569499999999997,61.54229999999991,7,1.0006478781988986,1.085308056872038,0.3673469387755102,0.4814292430653503,1.2578849067907107,0.7979769951596735,6.0,7.0
2.27,3089.5,8.0,B3 LM,18.459,0.684,2,4.931,8.16,0.813,CRAWFORD,0,,3.767499999999997,55.4689999999999,7,1.0006477732793522,1.025487256371814,-1.3045977011494254,0.38472418670438474,1.2866705372084286,0.731516575802414,7.0,7.0
2.67,3090.0,8.0,B3 LM,17.345,0.679,2,4.547,8.23,0.75,CRAWFORD,0,,3.9237999999999964,49.3035999999999,7,1.0006476683937824,0.9985294117647059,-1.1633986928104576,0.4360264900662252,1.251251634299563,0.6825331343564579,7.0,7.0
2.855,3090.5,8.0,B3 LM,17.617,0.6759999999999999,2,4.328,8.725,0.688,CRAWFORD,0,,4.065699999999997,43.25389999999991,7,1.0006475635421725,0.9854227405247813,-3.1032608695652173,0.6000687757909217,1.2099577406106778,0.6435749485186458,7.0,7.0
2.695,3091.0,8.0,B3 LM,19.292,0.664,2,4.2989999999999995,9.465,0.625,CRAWFORD,0,,4.224799999999997,37.458499999999916,7,1.0006474587245062,0.9665211062590975,7.486111111111111,0.92431640625,1.183583134892842,0.6086626596666028,7.0,7.0
2.535,3091.5,8.0,B3 LM,21.572,0.655,2,4.301,9.705,0.563,CRAWFORD,0,,4.394799999999997,31.97879999999991,7,1.0006473539407672,0.9576023391812866,1.116740088105727,1.1893382352941175,1.16650298606503,0.5765166128828709,7.0,7.0
1.95,3092.0,8.0,B3 LM,22.975,0.653,2,4.319,9.21,0.5,CRAWFORD,0,,4.550799999999997,27.046199999999914,7,1.0006472491909386,0.9617083946980853,0.7303370786516854,1.1190765492102066,1.1597940771700905,0.5485644050333032,7.0,7.0
1.34,3092.5,8.0,B3 LM,23.921999999999997,0.65,2,4.305,8.59,0.43799999999999994,CRAWFORD,0,,4.596399999999997,23.32769999999991,7,1.000647144475004,0.9615384615384617,0.4693520140105079,0.9845272206303726,1.1305310278672802,0.5393201537895995,7.0,7.0
0.63,3093.0,8.0,B3 LM,24.869,0.657,2,4.291,7.42,0.375,CRAWFORD,0,,4.540099999999998,21.69969999999991,7,1.0006470397929472,0.9894578313253012,0.2337662337662338,0.7839408346539883,1.0746307517515625,0.5792997583992942,7.0,7.0
0.42,3093.5,8.0,B3 LM,27.64,0.669,2,4.216,6.02,0.313,CRAWFORD,0,,4.458099999999998,21.621799999999908,7,1.0006469351447518,1.0213740458015268,0.16568047337278105,0.6202988150437918,1.014403385819605,0.6761291855854493,7.0,7.0
0.44,3094.0,6.0,B3 LM,34.058,0.67,2,4.109,4.4,0.25,CRAWFORD,0,,4.3645999999999985,22.77489999999991,7,1.000646830530401,1.0260336906584993,0.22564102564102564,0.4777415852334419,0.9590841170783162,0.8420739327521051,7.0,7.0
1.11,3094.5,6.0,B3 LM,41.489,0.652,2,3.815,4.03,0.188,CRAWFORD,0,,4.252999999999998,25.077899999999907,7,1.0006467259498788,1.003076923076923,0.8283582089552239,0.46915017462165315,0.9252893568879995,1.0750266850139534,7.0,7.0
1.73,3095.0,6.0,B3 LM,51.235,0.631,2,3.444,5.19,0.125,CRAWFORD,0,,4.1427,28.466899999999907,7,1.0006466214031684,0.9604261796042618,2.746031746031746,0.6994609164420486,0.9124688883504771,1.31185684594718,7.0,7.0
2.42,3095.5,7.0,B4 SH,55.601000000000006,0.61,2,3.1460000000000004,7.82,0.063,CRAWFORD,0,,4.024499999999999,32.265299999999904,8,1.0006465168902539,0.9118086696562032,5.761904761904762,1.2990033222591364,0.9027388349296787,1.4922578138730374,7.0,7.0
3.715,3096.0,2.0,B4 SH,59.512,0.601,1,2.935,10.375,1.0,CRAWFORD,0,,3.8880999999999992,36.2872999999999,8,1.0006464124111183,0.8970149253731342,8.443181818181818,2.3579545454545454,0.8908261925491455,1.5933022757509383,7.0,7.0
4.13,3096.5,2.0,B4 SH,62.055,0.598,1,2.844,12.01,0.95,CRAWFORD,0,,3.742399999999999,40.3355999999999,8,1.0006463079657457,0.9171779141104294,3.7207207207207205,2.9801488833746896,0.8799435692452388,1.6084121876233675,7.0,8.0
3.83,3097.0,2.0,B4 SH,64.37,0.5920000000000001,1,2.7680000000000002,12.15,0.9,CRAWFORD,0,,3.587299999999999,44.4750999999999,8,1.0006462035541195,0.9381933438985738,2.213872832369942,2.3410404624277454,0.8659328457286309,1.5623443367560235,8.0,8.0
3.32,3097.5,2.0,B4 SH,65.773,0.5870000000000001,1,2.708,11.31,0.85,CRAWFORD,0,,3.427599999999999,48.6601999999999,8,1.0006460991762236,0.9622950819672133,1.3719008264462809,1.4462915601023019,0.8516834389365139,1.5081279269059962,8.0,8.0
2.635,3098.0,2.0,B4 SH,66.036,0.593,1,2.6630000000000003,9.895,0.8,CRAWFORD,0,,3.2647999999999997,52.7768999999999,8,1.0006459948320414,0.9866888519134775,0.7092866756393001,0.9537349397590361,0.8396903371826857,1.4544179368539418,8.0,8.0
2.65,3098.5,2.0,B4 SH,64.712,0.597,1,2.616,9.32,0.75,CRAWFORD,0,,3.1047999999999996,56.4840999999999,8,1.0006458905215565,0.9983277591973244,0.6416464891041163,0.7760199833472107,0.8296280461735785,1.4003535338509912,8.0,8.0
2.545,3099.0,2.0,B4 SH,64.039,0.6,1,2.603,8.775,0.7,CRAWFORD,0,,2.9541999999999993,59.4821999999999,8,1.000645786244753,1.0135135135135134,0.6644908616187989,0.7222222222222222,0.8235162935912803,1.3374270097200465,8.0,8.0
2.57,3099.5,2.0,B4 SH,64.332,0.61,1,2.589,8.69,0.65,CRAWFORD,0,,2.831599999999999,61.766499999999894,8,1.0006456820016143,1.039182282793867,0.7740963855421686,0.7683465959328027,0.8261173999299801,1.2693433237019172,8.0,8.0
2.545,3100.0,2.0,B4 SH,68.247,0.601,1,2.531,9.105,0.6,CRAWFORD,0,,2.740299999999999,63.46769999999989,8,1.000645577792124,1.0134907251264755,0.9658444022770399,0.9201616978271855,0.8393469737809358,1.2025658953064695,8.0,8.0
2.99,3100.5,2.0,B4 SH,75.809,0.583,1,2.4859999999999998,10.63,0.55,CRAWFORD,0,,2.6742999999999992,65.48849999999989,8,1.000645473616266,0.9765494137353433,1.128301886792453,1.1405579399141632,0.8613437258438545,1.159414773360999,8.0,8.0
3.69,3101.0,2.0,B4 SH,84.73899999999999,0.5589999999999999,1,2.488,12.42,0.5,CRAWFORD,0,,2.629599999999999,68.01119999999989,8,1.0006453694740238,0.9316666666666666,1.449901768172888,1.4153846153846152,0.8901225374043733,1.14338743355155,8.0,8.0
4.595,3101.5,2.0,B4 SH,95.76799999999999,0.541,1,2.52,14.775,0.45,CRAWFORD,0,,2.597199999999999,71.38249999999991,8,1.0006452653653815,0.8868852459016394,1.7879377431906616,1.7002301495972383,0.9172199463201017,1.1556830968243308,8.0,8.0
4.575,3102.0,2.0,B4 SH,94.175,0.529,1,2.6,15.465,0.4,CRAWFORD,0,,2.580399999999999,74.3629999999999,8,1.0006451612903227,0.8801996672212979,1.7976424361493124,1.6985172981878087,0.941648724592198,1.171666847861196,8.0,8.0
4.575,3102.5,2.0,B4 SH,89.427,0.529,1,2.7880000000000003,15.555,0.35,CRAWFORD,0,,2.588399999999999,76.7283999999999,8,1.0006450572488308,0.9073756432246999,1.5301003344481605,1.4633113828786453,0.9678794450884343,1.17163166052055,8.0,8.0
4.35,3103.0,2.0,B4 SH,84.90799999999999,0.527,1,3.148,14.27,0.3,CRAWFORD,0,,2.6368999999999994,78.6155999999999,8,1.00064495324089,0.9427549194991057,1.178861788617886,1.1489533011272142,1.0027760876178888,1.1559213776554453,8.0,8.0
3.17,3103.5,2.0,B4 SH,81.3,0.53,1,3.103,11.82,0.25,CRAWFORD,0,,2.6855999999999995,80.2743999999999,8,1.000644849266484,0.9796672828096118,0.689880304678999,0.8,1.0340366548590791,1.1245669456799636,8.0,8.0
1.84,3104.0,2.0,B4 SH,82.251,0.534,1,2.6910000000000003,10.85,0.2,CRAWFORD,0,,2.694399999999999,82.0955999999999,8,1.0006447453255964,1.00945179584121,0.4021857923497268,0.7015842224377626,1.0441791970237173,1.103984508424889,8.0,8.0
0.12,3104.5,2.0,B4 SH,83.20299999999999,0.568,1,2.235,16.21,0.15,CRAWFORD,0,,2.6589999999999994,83.9826999999999,8,1.000644641418211,1.0737240075614365,0.026229508196721308,1.0421086467373835,1.0272755370112812,1.0945451749287096,8.0,8.0
-0.305,3105.0,3.0,B4 SH,82.88799999999999,0.647,1,2.113,24.225,0.1,CRAWFORD,0,,2.6171999999999995,85.44679999999991,8,1.000644537544312,1.2277039848197344,-0.07011494252873564,1.6976173791170288,0.9925291061473701,1.0868936953988777,8.0,8.0
-3.475,3105.5,3.0,B4 LM,70.52600000000001,0.731,1,2.301,31.335,0.05,CRAWFORD,0,,2.598699999999999,84.91849999999991,9,1.0006444337038827,1.3792452830188677,-1.0962145110410095,2.651015228426396,0.9676422400953231,1.0578528148450816,8.0,8.0
-2.585,3106.0,8.0,B4 LM,59.858000000000004,0.7929999999999999,2,3.3289999999999997,25.825,1.0,CRAWFORD,0,,2.6827999999999994,82.43039999999989,9,1.0006443298969072,1.48501872659176,-1.404891304347826,2.380184331797235,0.9956947743467935,1.0040781722771985,8.0,8.0
-2.425,3106.5,8.0,B4 LM,43.933,0.815,2,4.2330000000000005,18.585,0.9440000000000001,CRAWFORD,0,,2.8540999999999994,77.2468999999999,9,1.0006442261233692,1.4348591549295775,-20.208333333333332,1.1465144972239358,1.0733734486649116,0.9197953864307767,8.0,9.0
-0.505,3107.0,8.0,B4 LM,30.523000000000003,0.828,2,4.53,13.435,0.889,CRAWFORD,0,,3.047099999999999,70.8816999999999,9,1.0006441223832527,1.2797527047913446,1.6557377049180328,0.5545923632610938,1.1642595139844107,0.8295418903926182,9.0,9.0
-0.83,3107.5,8.0,B4 LM,21.444000000000003,0.867,2,4.734,7.75,0.833,CRAWFORD,0,,3.241699999999999,64.0833999999999,9,1.0006440186765415,1.186046511627907,0.23884892086330933,0.2473272698260731,1.2474314080116982,0.7546459252106428,9.0,9.0
0.5,3108.0,8.0,B4 LM,18.52,0.948,2,4.86,5.3,0.778,CRAWFORD,0,,3.4128999999999983,57.44459999999989,9,1.0006439150032196,1.1954602774274905,-0.19342359767891684,0.20522749273959343,1.2721410466676604,0.696886100273685,9.0,9.0
0.725,3108.5,8.0,B4 LM,20.668000000000003,1.034,2,4.986000000000001,4.655,0.722,CRAWFORD,0,,3.6011999999999977,51.38139999999989,9,1.0006438113632705,1.268711656441718,-0.29896907216494845,0.2504708097928437,1.261763778424021,0.6651580840137269,9.0,9.0
0.945,3109.0,8.0,B4 LM,23.396,1.077,2,4.9719999999999995,4.055,0.667,CRAWFORD,0,,3.8292999999999977,45.49589999999989,9,1.0006437077566785,1.3007246376811594,-1.8712871287128712,0.3018235950874581,1.2567030947458235,0.6418567839089633,9.0,9.0
1.0,3109.5,8.0,B4 LM,25.715999999999998,1.112,2,4.974,3.38,0.611,CRAWFORD,0,,4.103199999999998,39.74719999999989,9,1.0006436041834272,1.282583621683968,-1.2048192771084338,0.4361290322580645,1.265755622050159,0.6202417474728238,9.0,9.0
1.335,3110.0,8.0,B4 LM,28.035,1.131,2,4.9910000000000005,2.125,0.556,CRAWFORD,0,,4.390999999999998,34.2618999999999,9,1.0006435006435006,1.1930379746835444,2.67,0.4009433962264151,1.2865891177590907,0.5964337814172257,9.0,9.0
1.565,3110.5,8.0,B4 LM,31.494,1.128,2,5.024,1.855,0.5,CRAWFORD,0,,4.663299999999998,30.358699999999903,9,1.0006433971368827,1.0909090909090908,2.1586206896551725,0.39849624060150374,1.2949294679551262,0.5908499963021632,9.0,9.0
