Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
4,A1 LM,NEWBY,2860.0,92.63,0.945,5.3,8.55,3.8,2,0.695
4,A1 LM,NEWBY,2860.5,70.46,0.935,1.9,6.25,3.7,2,0.6829999999999999
8,A1 LM,NEWBY,2861.0,55.67,0.924,-0.5,4.65,3.7,2,0.6709999999999999
8,A1 LM,NEWBY,2861.5,49.35,0.919,-1.2,4.1,3.6,2,0.659
8,A1 LM,NEWBY,2862.0,46.82,0.9179999999999999,-1.0,4.8,3.6,2,0.6459999999999999
8,A1 LM,NEWBY,2862.5,48.11,0.91,-0.1,6.65,3.8,2,0.634
5,A1 LM,NEWBY,2863.0,51.66,0.8859999999999999,1.5,8.65,3.7,2,0.622
5,A1 LM,NEWBY,2863.5,49.73,0.847,3.2,10.1,3.6,2,0.61
5,A1 LM,NEWBY,2864.0,51.46,0.8009999999999999,4.1,11.25,3.6,2,0.598
4,A1 LM,NEWBY,2864.5,54.67,0.757,5.0,12.1,3.6,2,0.585
4,A1 LM,NEWBY,2865.0,56.96,0.721,5.2,12.4,3.6,2,0.573
4,A1 LM,NEWBY,2865.5,58.67,0.693,6.2,12.7,3.6,2,0.561
4,A1 LM,NEWBY,2866.0,61.19,0.675,6.6,12.9,3.6,2,0.5489999999999999
4,A1 LM,NEWBY,2866.5,60.77,0.6659999999999999,6.7,13.25,3.7,2,0.537
4,A1 LM,NEWBY,2867.0,60.99,0.6609999999999999,6.2,13.5,3.7,2,0.524
4,A1 LM,NEWBY,2867.5,63.65,0.6579999999999999,6.1,13.75,3.6,2,0.512
4,A1 LM,NEWBY,2868.0,66.98,0.654,6.0,13.8,3.5,2,0.5
4,A1 LM,NEWBY,2868.5,68.44,0.6459999999999999,5.5,14.35,3.5,2,0.488
4,A1 LM,NEWBY,2869.0,71.39,0.638,5.0,14.8,3.4,2,0.47600000000000003
4,A1 LM,NEWBY,2869.5,73.08,0.63,5.2,14.5,3.3,2,0.46299999999999997
4,A1 LM,NEWBY,2870.0,71.86,0.624,4.9,14.75,3.3,2,0.451
4,A1 LM,NEWBY,2870.5,71.83,0.623,5.2,14.9,3.3,2,0.439
4,A1 LM,NEWBY,2871.0,70.27,0.624,5.8,15.1,3.3,2,0.42700000000000005
4,A1 LM,NEWBY,2871.5,69.65,0.626,6.2,14.8,3.4,2,0.415
4,A1 LM,NEWBY,2872.0,66.78,0.631,5.7,14.15,3.5,2,0.402
4,A1 LM,NEWBY,2872.5,64.06,0.638,5.9,12.95,3.5,2,0.39
4,A1 LM,NEWBY,2873.0,60.24,0.6509999999999999,5.1,11.65,3.5,2,0.37799999999999995
4,A1 LM,NEWBY,2873.5,58.25,0.667,4.2,11.4,3.4,2,0.366
6,A1 LM,NEWBY,2874.0,56.79,0.687,3.5,10.95,3.4,2,0.354
6,A1 LM,NEWBY,2874.5,58.0,0.703,1.8,10.5,3.3,2,0.341
6,A1 LM,NEWBY,2875.0,60.75,0.71,0.8,10.6,3.3,2,0.32899999999999996
4,A1 LM,NEWBY,2875.5,64.48,0.7070000000000001,2.5,10.45,3.4,2,0.317
4,A1 LM,NEWBY,2876.0,65.37,0.693,4.1,10.25,3.5,2,0.305
4,A1 LM,NEWBY,2876.5,65.84,0.672,3.2,10.8,3.4,2,0.293
4,A1 LM,NEWBY,2877.0,67.38,0.65,2.7,11.45,3.3,2,0.28
4,A1 LM,NEWBY,2877.5,67.07,0.626,3.0,12.0,3.2,2,0.268
4,A1 LM,NEWBY,2878.0,65.28,0.603,3.6,12.8,3.0,2,0.256
4,A1 LM,NEWBY,2878.5,65.26,0.58,3.3,13.75,2.9,2,0.244
4,A1 LM,NEWBY,2879.0,63.4,0.5589999999999999,3.1,13.85,2.9,2,0.23199999999999998
4,A1 LM,NEWBY,2879.5,64.1,0.544,3.0,13.9,2.8,2,0.22
4,A1 LM,NEWBY,2880.0,66.77,0.542,2.7,14.45,2.8,2,0.207
4,A1 LM,NEWBY,2880.5,69.72,0.5539999999999999,3.2,14.8,2.9,2,0.195
4,A1 LM,NEWBY,2881.0,71.0,0.58,4.4,15.2,3.1,2,0.183
4,A1 LM,NEWBY,2881.5,69.77,0.617,5.9,14.65,3.3,2,0.171
4,A1 LM,NEWBY,2882.0,64.39,0.665,5.5,12.45,3.6,2,0.159
4,A1 LM,NEWBY,2882.5,60.94,0.721,4.9,9.45,4.0,2,0.146
4,A1 LM,NEWBY,2883.0,56.89,0.785,3.4,7.1,4.3,2,0.134
6,A1 LM,NEWBY,2883.5,54.2,0.856,2.7,5.45,4.5,2,0.122
6,A1 LM,NEWBY,2884.0,53.14,0.9229999999999999,1.3,4.35,4.5,2,0.11
6,A1 LM,NEWBY,2884.5,52.7,0.961,0.9,3.45,4.3,2,0.098
6,A1 LM,NEWBY,2885.0,51.93,0.946,0.7,3.65,4.1,2,0.085
8,A1 LM,NEWBY,2885.5,56.1,0.887,1.1,4.55,4.0,2,0.073
8,A1 LM,NEWBY,2886.0,61.49,0.805,2.5,5.95,3.7,2,0.061
5,A1 LM,NEWBY,2886.5,68.77,0.725,3.8,8.1,3.4,2,0.049
5,A1 LM,NEWBY,2887.0,78.57,0.6579999999999999,-0.6,14.2,3.2,2,0.037000000000000005
5,A1 LM,NEWBY,2887.5,85.47,0.61,-2.5,21.35,3.0,2,0.024
5,A1 LM,NEWBY,2888.0,88.63,0.583,-0.6,28.2,3.0,2,0.012
2,B1 SH,NEWBY,2888.5,88.97,0.569,-0.1,31.65,2.9,1,1.0
3,B1 SH,NEWBY,2889.0,84.66,0.5670000000000001,0.2,30.2,3.1,1,0.968
3,B1 SH,NEWBY,2889.5,76.48,0.574,0.8,24.4,3.4,1,0.935
3,B1 SH,NEWBY,2890.0,69.35,0.595,-0.7,18.45,3.5,1,0.903
3,B1 SH,NEWBY,2890.5,63.07,0.63,7.7,10.55,3.9,1,0.871
3,B1 SH,NEWBY,2891.0,59.01,0.675,7.8,9.3,4.0,1,0.8390000000000001
3,B1 SH,NEWBY,2891.5,59.94,0.7190000000000001,8.8,8.0,4.1,1,0.8059999999999999
3,B1 SH,NEWBY,2892.0,61.89,0.75,6.5,9.45,4.0,1,0.774
3,B1 SH,NEWBY,2892.5,63.84,0.763,6.0,10.1,3.8,1,0.742
3,B1 SH,NEWBY,2893.0,65.13,0.76,6.8,10.7,3.8,1,0.71
3,B1 SH,NEWBY,2893.5,65.86,0.745,6.8,11.2,3.7,1,0.677
3,B1 SH,NEWBY,2894.0,64.98,0.728,7.3,11.25,3.7,1,0.645
3,B1 SH,NEWBY,2894.5,63.13,0.713,6.7,11.25,3.6,1,0.613
3,B1 SH,NEWBY,2895.0,61.3,0.7020000000000001,6.7,10.65,3.6,1,0.581
3,B1 SH,NEWBY,2895.5,59.07,0.695,6.6,10.5,3.5,1,0.5479999999999999
3,B1 SH,NEWBY,2896.0,54.86,0.691,4.8,9.9,3.4,1,0.516
3,B1 SH,NEWBY,2896.5,52.06,0.688,3.1,9.45,3.2,1,0.484
2,B1 SH,NEWBY,2897.0,50.25,0.682,1.9,8.85,3.1,1,0.452
2,B1 SH,NEWBY,2897.5,49.94,0.6709999999999999,1.0,8.6,3.1,1,0.419
2,B1 SH,NEWBY,2898.0,49.52,0.6559999999999999,0.5,8.45,3.2,1,0.387
2,B1 SH,NEWBY,2898.5,50.38,0.644,0.9,8.35,3.3,1,0.355
2,B1 SH,NEWBY,2899.0,51.74,0.633,1.7,8.85,3.3,1,0.32299999999999995
2,B1 SH,NEWBY,2899.5,54.38,0.623,3.3,9.95,3.4,1,0.29
2,B1 SH,NEWBY,2900.0,57.35,0.613,5.7,10.75,3.3,1,0.258
2,B1 SH,NEWBY,2900.5,60.11,0.6,7.2,11.0,3.3,1,0.226
2,B1 SH,NEWBY,2901.0,60.58,0.589,8.6,11.4,3.2,1,0.19399999999999998
2,B1 SH,NEWBY,2901.5,62.39,0.59,8.2,12.6,3.1,1,0.161
2,B1 SH,NEWBY,2902.0,64.39,0.605,3.8,15.3,3.0,1,0.129
2,B1 SH,NEWBY,2902.5,63.97,0.632,0.4,19.4,3.1,1,0.09699999999999999
2,B1 SH,NEWBY,2903.0,58.9,0.664,1.6,20.6,3.4,1,0.065
2,B1 SH,NEWBY,2903.5,49.15,0.69,-3.2,18.6,3.7,1,0.032
3,B1 SH,NEWBY,2904.0,37.28,0.713,-3.7,13.05,4.0,1,0.01
8,B1 LM,NEWBY,2904.5,37.28,0.713,-3.7,13.05,4.0,2,1.0
8,B1 LM,NEWBY,2905.0,24.56,0.743,-1.9,9.55,4.5,2,0.9740000000000001
8,B1 LM,NEWBY,2905.5,18.18,0.785,-0.5,8.55,4.6,2,0.9470000000000001
8,B1 LM,NEWBY,2906.0,15.89,0.841,1.5,8.05,4.6,2,0.9209999999999999
8,B1 LM,NEWBY,2906.5,15.67,0.898,2.2,7.6,4.6,2,0.895
8,B1 LM,NEWBY,2907.0,15.77,0.932,1.0,7.1,4.5,2,0.868
8,B1 LM,NEWBY,2907.5,14.62,0.9279999999999999,-0.1,6.35,4.5,2,0.8420000000000001
8,B1 LM,NEWBY,2908.0,13.92,0.8859999999999999,-0.3,5.85,4.6,2,0.816
8,B1 LM,NEWBY,2908.5,14.0,0.823,-0.2,6.0,4.4,2,0.789
8,B1 LM,NEWBY,2909.0,15.63,0.759,0.1,7.05,4.1,2,0.763
8,B1 LM,NEWBY,2909.5,18.49,0.708,0.8,9.2,3.9,2,0.737
7,B1 LM,NEWBY,2910.0,23.27,0.664,3.3,10.25,3.8,2,0.711
7,B1 LM,NEWBY,2910.5,29.04,0.627,5.5,10.85,3.6,2,0.684
7,B1 LM,NEWBY,2911.0,33.5,0.597,6.0,9.9,3.6,2,0.6579999999999999
7,B1 LM,NEWBY,2911.5,35.92,0.575,7.3,8.65,3.7,2,0.632
7,B1 LM,NEWBY,2912.0,37.3,0.5720000000000001,7.4,8.0,3.8,2,0.605
7,B1 LM,NEWBY,2912.5,37.93,0.5870000000000001,5.0,8.9,3.9,2,0.579
7,B1 LM,NEWBY,2913.0,37.01,0.622,2.6,9.1,4.0,2,0.5529999999999999
5,B1 LM,NEWBY,2913.5,34.72,0.6709999999999999,0.6,8.8,4.2,2,0.526
5,B1 LM,NEWBY,2914.0,33.39,0.723,-1.2,7.9,4.3,2,0.5
6,B1 LM,NEWBY,2914.5,32.48,0.769,-1.6,6.8,4.4,2,0.474
6,B1 LM,NEWBY,2915.0,30.69,0.8059999999999999,-1.6,6.2,4.8,2,0.447
6,B1 LM,NEWBY,2915.5,30.51,0.833,-0.5,5.45,4.8,2,0.42100000000000004
8,B1 LM,NEWBY,2916.0,29.42,0.846,0.3,4.95,4.7,2,0.395
8,B1 LM,NEWBY,2916.5,30.47,0.8420000000000001,-0.8,5.3,4.7,2,0.368
6,B1 LM,NEWBY,2917.0,32.09,0.8220000000000001,-1.4,6.4,4.7,2,0.342
6,B1 LM,NEWBY,2917.5,32.14,0.79,-2.3,8.15,4.6,2,0.316
8,B1 LM,NEWBY,2918.0,32.99,0.757,-4.5,10.25,4.5,2,0.289
8,B1 LM,NEWBY,2918.5,31.58,0.727,-6.9,11.95,4.5,2,0.263
8,B1 LM,NEWBY,2919.0,29.07,0.706,-7.3,12.75,4.4,2,0.237
8,B1 LM,NEWBY,2919.5,29.97,0.693,-6.7,12.95,4.3,2,0.21100000000000002
8,B1 LM,NEWBY,2920.0,37.44,0.688,-5.5,12.25,4.3,2,0.184
8,B1 LM,NEWBY,2920.5,52.59,0.687,-4.1,10.65,4.3,2,0.158
6,B1 LM,NEWBY,2921.0,68.18,0.684,-2.3,8.35,4.1,2,0.132
6,B1 LM,NEWBY,2921.5,80.25,0.674,-0.6,7.3,3.9,2,0.105
8,B1 LM,NEWBY,2922.0,86.51,0.65,1.8,7.9,3.7,2,0.079
8,B1 LM,NEWBY,2922.5,86.09,0.616,5.2,8.9,3.4,2,0.053
4,B1 LM,NEWBY,2923.0,86.09,0.616,5.2,8.9,3.4,2,0.053
4,B1 LM,NEWBY,2923.5,83.41,0.579,2.3,14.45,3.2,2,0.026000000000000002
3,B2 SH,NEWBY,2924.0,84.51,0.545,1.3,19.65,3.2,1,1.0
3,B2 SH,NEWBY,2924.5,85.03,0.521,4.3,25.15,3.1,1,0.889
3,B2 SH,NEWBY,2925.0,87.36,0.5,7.2,28.7,3.1,1,0.778
2,B2 SH,NEWBY,2925.5,85.73,0.48100000000000004,9.3,28.35,3.2,1,0.667
2,B2 SH,NEWBY,2926.0,80.2,0.465,7.0,24.5,3.1,1,0.556
2,B2 SH,NEWBY,2926.5,76.12,0.456,3.5,19.35,3.1,1,0.444
2,B2 SH,NEWBY,2927.0,74.5,0.467,10.2,14.1,3.5,1,0.33299999999999996
2,B2 SH,NEWBY,2927.5,73.97,0.498,5.9,16.85,3.5,1,0.222
3,B2 SH,NEWBY,2928.0,71.24,0.545,5.1,20.15,3.6,1,0.111
3,B2 SH,NEWBY,2928.5,66.7,0.605,6.7,21.15,3.9,1,0.01
6,B2 LM,NEWBY,2929.0,66.7,0.605,6.7,21.15,3.9,2,1.0
6,B2 LM,NEWBY,2929.5,59.42,0.6629999999999999,3.1,18.05,4.2,2,0.963
6,B2 LM,NEWBY,2930.0,49.0,0.713,-0.2,13.7,4.3,2,0.9259999999999999
6,B2 LM,NEWBY,2930.5,39.46,0.76,-0.9,10.25,4.6,2,0.889
9,B2 LM,NEWBY,2931.0,32.31,0.816,-4.2,10.3,4.7,2,0.852
9,B2 LM,NEWBY,2931.5,26.09,0.8859999999999999,-8.5,11.75,4.7,2,0.815
9,B2 LM,NEWBY,2932.0,22.37,0.96,-10.4,12.2,4.7,2,0.778
9,B2 LM,NEWBY,2932.5,19.97,1.01,-11.4,11.7,4.7,2,0.741
9,B2 LM,NEWBY,2933.0,18.36,1.013,-11.1,10.25,4.9,2,0.7040000000000001
9,B2 LM,NEWBY,2933.5,16.5,0.9640000000000001,-8.2,7.7,5.0,2,0.667
9,B2 LM,NEWBY,2934.0,14.84,0.88,-5.0,5.7,5.0,2,0.63
9,B2 LM,NEWBY,2934.5,15.72,0.7859999999999999,-5.6,6.4,5.0,2,0.593
8,B2 LM,NEWBY,2935.0,17.86,0.7,-6.3,8.45,4.9,2,0.556
8,B2 LM,NEWBY,2935.5,19.9,0.623,-7.7,11.45,4.7,2,0.519
8,B2 LM,NEWBY,2936.0,22.42,0.561,-9.5,14.45,4.6,2,0.48100000000000004
8,B2 LM,NEWBY,2936.5,22.62,0.517,-10.2,16.1,4.5,2,0.444
8,B2 LM,NEWBY,2937.0,20.93,0.489,-9.8,16.2,4.4,2,0.40700000000000003
8,B2 LM,NEWBY,2937.5,19.85,0.48,-8.9,15.65,4.3,2,0.37
8,B2 LM,NEWBY,2938.0,18.3,0.494,-7.7,14.65,4.1,2,0.33299999999999996
6,B2 LM,NEWBY,2938.5,19.39,0.531,-6.7,13.35,3.8,2,0.29600000000000004
6,B2 LM,NEWBY,2939.0,24.34,0.585,-5.0,11.2,3.8,2,0.259
6,B2 LM,NEWBY,2939.5,29.67,0.6459999999999999,-3.2,8.4,3.8,2,0.222
6,B2 LM,NEWBY,2940.0,33.9,0.7090000000000001,-2.2,6.3,3.8,2,0.185
6,B2 LM,NEWBY,2940.5,39.83,0.757,-1.5,4.95,3.9,2,0.14800000000000002
6,B2 LM,NEWBY,2941.0,44.94,0.794,-0.4,4.7,3.9,2,0.111
4,B2 LM,NEWBY,2941.5,48.55,0.8140000000000001,0.0,6.2,3.8,2,0.07400000000000001
3,B3 SH,NEWBY,2942.0,57.21,0.779,3.8,8.5,3.6,1,1.0
3,B3 SH,NEWBY,2942.5,60.19,0.732,3.8,9.0,3.5,1,0.9520000000000001
3,B3 SH,NEWBY,2943.0,60.63,0.684,4.0,9.4,3.4,1,0.905
3,B3 SH,NEWBY,2943.5,64.74,0.645,-2.3,14.75,3.2,1,0.857
3,B3 SH,NEWBY,2944.0,72.79,0.623,-2.9,18.95,3.1,1,0.81
3,B3 SH,NEWBY,2944.5,78.41,0.614,-1.7,22.15,3.0,1,0.762
3,B3 SH,NEWBY,2945.0,83.39,0.607,-0.9,21.65,3.1,1,0.7140000000000001
3,B3 SH,NEWBY,2945.5,82.25,0.6,1.9,17.85,3.3,1,0.667
3,B3 SH,NEWBY,2946.0,75.88,0.5920000000000001,7.3,12.25,3.4,1,0.619
2,B3 SH,NEWBY,2946.5,72.24,0.589,2.9,12.45,3.3,1,0.5710000000000001
2,B3 SH,NEWBY,2947.0,67.99,0.589,3.5,11.95,3.2,1,0.524
3,B3 SH,NEWBY,2947.5,65.41,0.59,3.9,11.45,3.3,1,0.47600000000000003
3,B3 SH,NEWBY,2948.0,64.93,0.588,3.3,10.65,3.3,1,0.429
2,B3 SH,NEWBY,2948.5,61.87,0.579,1.8,11.1,3.2,1,0.381
2,B3 SH,NEWBY,2949.0,59.81,0.565,3.9,10.85,3.2,1,0.33299999999999996
2,B3 SH,NEWBY,2949.5,60.59,0.547,5.0,11.6,3.2,1,0.28600000000000003
2,B3 SH,NEWBY,2950.0,65.68,0.529,6.1,11.75,3.2,1,0.23800000000000002
2,B3 SH,NEWBY,2950.5,73.12,0.519,7.0,12.1,3.2,1,0.19
2,B3 SH,NEWBY,2951.0,77.69,0.52,8.5,12.85,3.3,1,0.14300000000000002
3,B3 SH,NEWBY,2951.5,77.23,0.537,10.0,13.9,3.4,1,0.095
3,B3 SH,NEWBY,2952.0,72.51,0.5670000000000001,11.2,14.1,3.5,1,0.048
3,B3 SH,NEWBY,2952.5,59.53,0.605,10.2,13.3,3.9,1,0.01
5,B3 LM,NEWBY,2953.0,59.53,0.605,10.2,13.3,3.9,2,1.0
8,B3 LM,NEWBY,2953.5,46.1,0.644,6.5,12.45,4.0,2,0.9
8,B3 LM,NEWBY,2954.0,34.9,0.68,2.6,8.5,4.3,2,0.8
8,B3 LM,NEWBY,2954.5,27.06,0.711,-0.4,6.7,4.4,2,0.7
8,B3 LM,NEWBY,2955.0,23.8,0.7240000000000001,0.1,6.05,4.4,2,0.6
8,B3 LM,NEWBY,2955.5,23.73,0.7140000000000001,2.1,5.95,4.2,2,0.5
8,B3 LM,NEWBY,2956.0,25.3,0.677,3.7,6.85,4.0,2,0.4
8,B3 LM,NEWBY,2956.5,30.73,0.627,4.7,8.05,3.6,2,0.3
5,B3 LM,NEWBY,2957.0,40.11,0.583,5.2,9.8,3.4,2,0.2
9,B3 LM,NEWBY,2957.5,51.02,0.5529999999999999,3.6,12.3,3.2,2,0.1
3,B4 SH,NEWBY,2958.0,59.94,0.5329999999999999,4.1,14.55,3.1,1,1.0
3,B4 SH,NEWBY,2958.5,66.64,0.521,5.9,14.85,3.0,1,0.95
2,B4 SH,NEWBY,2959.0,67.56,0.512,3.2,12.7,2.9,1,0.9
2,B4 SH,NEWBY,2959.5,64.7,0.512,2.3,10.55,3.0,1,0.85
2,B4 SH,NEWBY,2960.0,62.96,0.522,2.2,9.5,3.2,1,0.8
2,B4 SH,NEWBY,2960.5,63.92,0.544,2.4,9.7,3.2,1,0.75
3,B4 SH,NEWBY,2961.0,66.19,0.569,3.1,10.35,3.2,1,0.7
2,B4 SH,NEWBY,2961.5,67.73,0.591,4.9,10.75,3.3,1,0.65
2,B4 SH,NEWBY,2962.0,69.53,0.603,6.0,11.4,3.3,1,0.6
2,B4 SH,NEWBY,2962.5,69.57,0.609,6.2,11.5,3.1,1,0.55
2,B4 SH,NEWBY,2963.0,66.4,0.606,4.5,10.65,3.1,1,0.5
2,B4 SH,NEWBY,2963.5,63.73,0.602,2.7,9.65,3.1,1,0.45
2,B4 SH,NEWBY,2964.0,61.19,0.598,2.3,8.85,3.2,1,0.4
2,B4 SH,NEWBY,2964.5,61.34,0.593,2.2,8.8,3.2,1,0.35
2,B4 SH,NEWBY,2965.0,63.16,0.5870000000000001,2.2,9.5,3.2,1,0.3
2,B4 SH,NEWBY,2965.5,67.6,0.581,2.7,10.05,3.2,1,0.25
2,B4 SH,NEWBY,2966.0,72.68,0.579,3.6,10.8,3.2,1,0.2
2,B4 SH,NEWBY,2966.5,76.58,0.5870000000000001,6.5,11.35,3.2,1,0.15
3,B4 SH,NEWBY,2967.0,76.67,0.605,7.8,13.5,3.4,1,0.1
3,B4 SH,NEWBY,2967.5,72.12,0.629,8.8,15.1,3.6,1,0.05
8,B4 LM,NEWBY,2968.0,60.07,0.6559999999999999,7.7,13.75,3.9,2,1.0
8,B4 LM,NEWBY,2968.5,48.91,0.6809999999999999,4.9,10.65,4.3,2,0.9229999999999999
8,B4 LM,NEWBY,2969.0,39.4,0.708,5.4,7.3,4.7,2,0.846
8,B4 LM,NEWBY,2969.5,33.8,0.736,1.6,7.7,4.9,2,0.769
6,B4 LM,NEWBY,2970.0,34.66,0.757,1.5,7.75,4.7,2,0.6920000000000001
6,B4 LM,NEWBY,2970.5,36.28,0.7659999999999999,2.6,6.4,4.8,2,0.615
6,B4 LM,NEWBY,2971.0,34.45,0.753,2.9,5.75,4.5,2,0.5379999999999999
6,B4 LM,NEWBY,2971.5,30.67,0.72,2.7,6.25,4.3,2,0.462
5,B4 LM,NEWBY,2972.0,26.59,0.6679999999999999,4.6,6.5,4.2,2,0.385
5,B4 LM,NEWBY,2972.5,23.77,0.609,5.5,6.35,4.0,2,0.308
6,B4 LM,NEWBY,2973.0,25.2,0.55,4.9,6.65,3.8,2,0.231
6,B4 LM,NEWBY,2973.5,29.99,0.5,5.3,7.25,3.5,2,0.154
4,B4 LM,NEWBY,2974.0,37.46,0.461,6.1,8.85,3.4,2,0.077
2,B5 SH,NEWBY,2974.5,47.6,0.433,7.8,11.5,3.2,1,1.0
2,B5 SH,NEWBY,2975.0,57.5,0.41,9.3,14.95,3.0,1,0.9229999999999999
3,B5 SH,NEWBY,2975.5,68.77,0.389,9.4,19.0,2.9,1,0.846
3,B5 SH,NEWBY,2976.0,80.03,0.373,9.8,20.6,2.9,1,0.769
3,B5 SH,NEWBY,2976.5,84.28,0.358,9.0,21.8,3.0,1,0.6920000000000001
3,B5 SH,NEWBY,2977.0,85.4,0.34600000000000003,11.2,20.9,3.1,1,0.615
3,B5 SH,NEWBY,2977.5,88.92,0.33799999999999997,12.6,19.9,3.3,1,0.5379999999999999
3,B5 SH,NEWBY,2978.0,89.45,0.336,13.2,19.8,3.3,1,0.462
3,B5 SH,NEWBY,2978.5,90.91,0.342,12.9,20.05,3.3,1,0.385
3,B5 SH,NEWBY,2979.0,97.24,0.35600000000000004,14.2,20.1,3.4,1,0.308
3,B5 SH,NEWBY,2979.5,100.16,0.382,13.0,21.7,3.5,1,0.231
3,B5 SH,NEWBY,2980.0,100.42,0.42,13.8,23.0,3.5,1,0.154
3,B5 SH,NEWBY,2980.5,94.18,0.46399999999999997,11.8,22.9,3.5,1,0.077
3,B5 SH,NEWBY,2981.0,94.18,0.46399999999999997,11.8,22.9,3.5,1,0.077
8,B5 LM,NEWBY,2981.5,81.3,0.513,8.4,20.6,3.7,2,1.0
8,B5 LM,NEWBY,2982.0,64.21,0.5710000000000001,3.4,15.0,3.8,2,0.977
8,B5 LM,NEWBY,2982.5,48.35,0.639,2.5,9.95,4.1,2,0.953
8,B5 LM,NEWBY,2983.0,36.53,0.72,1.3,7.95,4.4,2,0.93
8,B5 LM,NEWBY,2983.5,33.58,0.797,3.1,6.95,4.6,2,0.907
6,B5 LM,NEWBY,2984.0,34.97,0.866,2.9,6.95,4.7,2,0.884
6,B5 LM,NEWBY,2984.5,37.31,0.917,2.8,6.2,4.6,2,0.86
5,B5 LM,NEWBY,2985.0,38.17,0.9440000000000001,2.7,5.35,4.7,2,0.8370000000000001
5,B5 LM,NEWBY,2985.5,38.05,0.9570000000000001,2.8,4.7,4.8,2,0.8140000000000001
5,B5 LM,NEWBY,2986.0,35.15,0.9570000000000001,2.1,4.15,4.8,2,0.7909999999999999
5,B5 LM,NEWBY,2986.5,32.92,0.9470000000000001,1.4,3.1,4.8,2,0.767
5,B5 LM,NEWBY,2987.0,30.87,0.927,0.8,2.6,4.9,2,0.7440000000000001
6,B5 LM,NEWBY,2987.5,30.25,0.894,-0.4,3.3,4.9,2,0.721
6,B5 LM,NEWBY,2988.0,31.22,0.846,-1.4,5.5,4.9,2,0.698
6,B5 LM,NEWBY,2988.5,34.06,0.78,-1.9,7.95,4.8,2,0.674
6,B5 LM,NEWBY,2989.0,35.49,0.7040000000000001,-2.8,9.8,4.8,2,0.6509999999999999
6,B5 LM,NEWBY,2989.5,36.73,0.617,-3.2,10.7,4.9,2,0.628
9,B5 LM,NEWBY,2990.0,37.54,0.542,-4.8,12.2,4.8,2,0.605
9,B5 LM,NEWBY,2990.5,35.97,0.48,-5.7,14.35,4.7,2,0.581
9,B5 LM,NEWBY,2991.0,35.91,0.433,-6.2,16.4,4.7,2,0.5579999999999999
9,B5 LM,NEWBY,2991.5,36.21,0.396,-7.0,17.3,4.7,2,0.535
9,B5 LM,NEWBY,2992.0,34.79,0.371,-7.1,17.45,4.6,2,0.512
9,B5 LM,NEWBY,2992.5,34.92,0.358,-7.1,17.75,4.6,2,0.488
9,B5 LM,NEWBY,2993.0,35.83,0.358,-6.2,17.6,4.6,2,0.465
9,B5 LM,NEWBY,2993.5,35.65,0.36700000000000005,-4.9,16.65,4.6,2,0.442
9,B5 LM,NEWBY,2994.0,37.74,0.375,-5.3,15.95,4.6,2,0.419
9,B5 LM,NEWBY,2994.5,41.79,0.377,-5.0,14.9,4.5,2,0.395
9,B5 LM,NEWBY,2995.0,46.41,0.369,-5.1,14.35,4.5,2,0.37200000000000005
9,B5 LM,NEWBY,2995.5,51.44,0.35600000000000004,-6.1,14.95,4.5,2,0.349
9,B5 LM,NEWBY,2996.0,54.21,0.344,-5.8,16.1,4.5,2,0.326
9,B5 LM,NEWBY,2996.5,52.96,0.34,-5.3,17.45,4.6,2,0.302
9,B5 LM,NEWBY,2997.0,50.39,0.34600000000000003,-4.2,18.3,4.6,2,0.27899999999999997
9,B5 LM,NEWBY,2997.5,50.0,0.36,-3.7,17.55,4.6,2,0.256
9,B5 LM,NEWBY,2998.0,60.82,0.384,-3.8,15.2,4.7,2,0.233
9,B5 LM,NEWBY,2998.5,99.31,0.418,-3.4,11.6,4.6,2,0.209
6,B5 LM,NEWBY,2999.0,166.94,0.46399999999999997,-2.5,8.25,4.6,2,0.18600000000000003
6,B5 LM,NEWBY,2999.5,235.25,0.526,-0.1,5.85,4.6,2,0.163
6,B5 LM,NEWBY,3000.0,285.47,0.599,3.0,4.6,4.4,2,0.14
6,B5 LM,NEWBY,3000.5,305.87,0.6659999999999999,4.4,4.8,4.3,2,0.11599999999999999
6,B5 LM,NEWBY,3001.0,291.37,0.703,4.9,5.05,4.2,2,0.09300000000000001
6,B5 LM,NEWBY,3001.5,252.41,0.7,4.2,5.9,3.9,2,0.07
8,B5 LM,NEWBY,3002.0,208.53,0.669,0.3,10.15,3.6,2,0.047
5,B5 LM,NEWBY,3002.5,169.07,0.631,-0.2,15.0,3.4,2,0.023
3,C SH,NEWBY,3003.0,136.52,0.594,2.5,17.75,3.4,1,1.0
3,C SH,NEWBY,3003.5,108.53,0.561,6.2,20.7,3.3,1,0.976
3,C SH,NEWBY,3004.0,89.16,0.5329999999999999,10.4,19.6,3.4,1,0.951
3,C SH,NEWBY,3004.5,80.39,0.513,13.5,18.25,3.5,1,0.927
3,C SH,NEWBY,3005.0,78.07,0.501,14.3,18.05,3.6,1,0.902
3,C SH,NEWBY,3005.5,76.31,0.496,13.7,18.35,3.6,1,0.878
3,C SH,NEWBY,3006.0,72.35,0.49700000000000005,13.2,18.6,3.7,1,0.8540000000000001
3,C SH,NEWBY,3006.5,74.77,0.504,11.8,19.3,3.7,1,0.8290000000000001
