,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_PE,NM_M_PE_GR,NM_M_PE_GR_PHIND,PE_GR_PHIND,PE_GR_PHIND_DeltaPHI
649,B2 LM,CRAWFORD,3069.0,45.70399999999999,0.304,1.205,15.925,4.383,2,0.679,8,2.600091028446529,2088.8556159999994,1.997652118825243,253.60562500000003,1.4520250000000001,1.7496901250000003,91.40799999999999,31.85,2.41,727.8362,8.766,400.6412639999999,6380.212129199999,3190.1060645999996,3844.077807843
650,B2 LM,CRAWFORD,3069.5,45.527,0.295,1.27,15.89,4.276,2,0.643,8,2.597569990963104,2072.707729,1.996553601984918,252.49210000000002,1.6129,2.0483830000000003,91.054,31.78,2.54,723.42403,8.552,389.346904,6186.72230456,3093.36115228,3928.5686633956
651,B2 LM,CRAWFORD,3070.0,44.887,0.289,1.155,15.315,4.123,2,0.607,8,2.5883925737148865,2014.842769,1.9782412355094359,234.54922499999998,1.334025,1.5407988750000001,89.774,30.63,2.31,687.444405,8.246,370.13820200000004,5668.66656363,2834.333281815,3273.6549404963253
652,B2 LM,CRAWFORD,3070.5,44.23,0.29,0.815,14.205,3.95,2,0.5710000000000001,8,2.5788687221080338,1956.2928999999997,1.941378919481859,201.782025,0.664225,0.5413433749999998,88.46,28.41,1.63,628.28715,7.9,349.417,4963.468484999999,2481.7342424999997,2022.6134076374997
653,B2 LM,CRAWFORD,3071.0,44.273999999999994,0.281,0.55,12.84,3.785,2,0.536,8,2.5795098475786244,1960.1870759999995,1.8929592107157998,164.8656,0.30250000000000005,0.16637500000000005,88.54799999999999,25.68,1.1,568.4781599999999,7.57,335.15417999999994,4303.379671199999,2151.6898355999997,1183.4294095799999
654,B2 LM,CRAWFORD,3071.5,45.221000000000004,0.247,0.545,11.605,3.647,2,0.5,8,2.5931941934681975,2044.9388410000004,1.8457007393884755,134.676025,0.29702500000000004,0.16187862500000003,90.44200000000001,23.21,1.09,524.789705,7.294,329.841974,3827.81610827,1913.908054135,1043.079889503575
655,B2 LM,CRAWFORD,3072.0,46.396,0.16699999999999998,1.685,11.385,3.431,2,0.46399999999999997,7,2.609877569912567,2152.588816,1.8368904604686143,129.618225,2.8392250000000003,4.784094125,92.792,22.77,3.37,528.21846,6.862,318.369352,3624.63507252,1812.31753626,3053.7550485981
656,B2 LM,CRAWFORD,3072.5,46.888000000000005,0.11800000000000001,2.92,12.76,3.2,2,0.429,7,2.6167692463734675,2198.4845440000004,1.8900037618741266,162.8176,8.526399999999999,24.897087999999997,93.77600000000001,25.52,5.84,598.29088,6.4,300.08320000000003,3829.0616320000004,1914.5308160000002,5590.42998272
657,B2 LM,CRAWFORD,3073.0,46.475,0.069,4.4,16.76,2.968,2,0.39299999999999996,7,2.61098784238954,2159.9256250000003,2.023338305398221,280.89760000000007,19.360000000000003,85.18400000000003,92.95,33.52,8.8,778.921,5.936,275.8756,4623.675056000001,2311.8375280000005,10172.085123200002
658,B2 LM,CRAWFORD,3073.5,46.738,0.042,5.065,20.085,2.815,2,0.35700000000000004,7,2.6146738959879112,2184.440644,2.1169858686489413,403.40722500000004,25.654225000000004,129.93864962500004,93.476,40.17,10.13,938.7327300000001,5.63,263.13494,5285.065269899999,2642.5326349499996,13384.42779602175
659,B2 LM,CRAWFORD,3074.0,47.913999999999994,0.033,4.815,20.915,2.8480000000000003,2,0.321,7,2.6309682499769593,2295.7513959999997,2.138525667583078,437.43722499999996,23.184225000000005,111.63204337500002,95.82799999999999,41.83,9.63,1002.1213099999999,5.696000000000001,272.918144,5708.08298176,2854.04149088,13742.209778587201
660,B2 LM,CRAWFORD,3074.5,51.596000000000004,0.04,4.485,20.755,2.99,2,0.28600000000000003,7,2.6801185738709377,2662.1472160000003,2.134423945193306,430.770025,20.115225000000002,90.21678412500002,103.19200000000001,41.51,8.97,1070.87498,5.98,308.54408000000006,6403.832380400001,3201.9161902000005,14360.594113047004
661,B2 LM,CRAWFORD,3075.0,62.89,0.102,4.42,17.02,3.4739999999999998,2,0.25,7,2.816082661635261,3955.1521000000002,2.0311401401546014,289.68039999999996,19.5364,86.350888,125.78,34.04,8.84,1070.3878,6.9479999999999995,436.95971999999995,7437.054434399999,3718.5272171999995,16435.890300024
662,B2 LM,CRAWFORD,3075.5,80.38,0.22,3.955,12.965,4.067,2,0.214,7,2.9942427072428788,6460.944399999999,1.8975495718103825,168.091225,15.642025,61.864208875,160.76,25.93,7.91,1042.1267,8.134,653.81092,8476.6585778,4238.3292889,16762.5923375995
663,B2 LM,CRAWFORD,3076.0,105.725,0.34700000000000003,2.42,7.33,4.271,2,0.179,7,3.2065973066720956,11177.775624999998,1.6454170517337472,53.7289,5.8564,14.172488,211.45,14.66,4.84,774.96425,8.542,903.10295,6619.7446235,3309.87231175,8009.890994435
664,B2 LM,CRAWFORD,3076.5,131.069,0.524,1.655,5.355,3.838,2,0.14300000000000002,7,3.3835686817975423,17179.082760999998,1.5212124417980635,28.676025000000006,2.7390250000000003,4.533086375,262.138,10.71,3.31,701.874495,7.676,1006.0856439999999,5387.588623619999,2693.7943118099997,4458.22958604555
665,B2 LM,CRAWFORD,3077.0,145.018,0.636,-0.905,7.135,3.2030000000000003,2,0.107,7,3.4702077697044245,21030.220324,1.6343628966170936,50.908224999999995,0.819025,-0.7412176250000001,290.036,14.27,-1.81,1034.70343,6.406000000000001,928.9853080000001,6628.310172580001,3314.1550862900003,-2999.3103530924504
666,B2 LM,CRAWFORD,3077.5,131.376,0.726,-1.94,12.26,2.8160000000000003,2,0.071,6,3.385548258269975,17259.653376000002,1.8712103783386622,150.3076,3.7636,-7.301384,262.752,24.52,-3.88,1610.66976,5.632000000000001,739.9096320000001,9071.29208832,4535.64604416,-8799.1533256704
667,B3 SH,CRAWFORD,3078.0,110.21,0.792,0.27,14.14,2.678,2,0.036000000000000004,3,3.2400763980647693,12146.244099999998,1.939154231976568,199.9396,0.0729,0.019683000000000003,220.42,28.28,0.54,1558.3694,5.356,590.28476,8346.6265064,4173.3132532,1126.794578364
668,B3 SH,CRAWFORD,3078.5,89.045,0.826,3.14,13.7,2.773,1,1.0,3,3.071866830754337,7929.012025,1.9238895770455096,187.68999999999997,9.8596,30.959144000000002,89.045,13.7,3.14,1219.9165,2.773,246.92178500000003,3382.8284545,3382.8284545,10622.08134713
669,B3 SH,CRAWFORD,3079.0,73.807,0.8079999999999999,4.795,11.855,3.3710000000000004,1,0.9440000000000001,2,2.9310578373648335,5447.473249000001,1.8555616562478767,140.54102500000002,22.992024999999998,110.246759875,73.807,11.855,4.795,874.981985,3.3710000000000004,248.80339700000005,2949.5642714350006,2949.5642714350006,14143.160681530828
670,B3 SH,CRAWFORD,3079.5,73.158,0.7809999999999999,4.755,10.905,3.4930000000000003,1,0.889,2,2.924593133795677,5352.092964,1.8172154371982627,118.91902499999999,22.610025,107.510668875,73.158,10.905,4.755,797.7879899999999,3.4930000000000003,255.54089400000004,2786.67344907,2786.67344907,13250.63225032785
671,B3 SH,CRAWFORD,3080.0,73.195,0.763,3.975,10.205,3.432,1,0.833,2,2.9249628453416494,5357.508024999999,1.7873238567737681,104.142025,15.800625,62.807484375,73.195,10.205,3.975,746.954975,3.432,251.20523999999997,2563.5494741999996,2563.5494741999996,10190.109159945
672,B3 SH,CRAWFORD,3080.5,72.325,0.748,3.68,10.0,3.387,1,0.778,2,2.9162322644772503,5230.905625,1.7782794100389228,100.0,13.5424,49.836032,72.325,10.0,3.68,723.25,3.387,244.964775,2449.64775,2449.64775,9014.703720000001
673,B3 SH,CRAWFORD,3081.0,71.221,0.742,3.33,9.69,3.3739999999999997,1,0.722,2,2.9050393321762624,5072.430841,1.7643345723684825,93.89609999999999,11.0889,36.926037,71.221,9.69,3.33,690.13149,3.3739999999999997,240.29965399999998,2328.5036472599995,2328.5036472599995,7753.917145375799
674,B3 SH,CRAWFORD,3081.5,70.563,0.742,2.76,9.25,3.3289999999999997,1,0.667,2,2.8983061552449096,4979.136969,1.7439556373798932,85.5625,7.617599999999999,21.024575999999996,70.563,9.25,2.76,652.70775,3.3289999999999997,234.904227,2172.8640997499997,2172.8640997499997,5997.104915309998
675,B3 SH,CRAWFORD,3082.0,71.51899999999999,0.733,1.75,10.04,3.145,1,0.611,2,2.9080733624804744,5114.967360999999,1.7800550282367598,100.80159999999998,3.0625,5.359375,71.51899999999999,10.04,1.75,718.0507599999999,3.145,224.92725499999997,2258.2696401999997,2258.2696401999997,3951.9718703499993
676,B3 SH,CRAWFORD,3082.5,74.062,0.722,2.32,12.64,2.945,1,0.556,2,2.9335862334922993,5485.179843999999,1.8855444218915225,159.76960000000003,5.3824,12.487167999999997,74.062,12.64,2.32,936.14368,2.945,218.11258999999998,2756.9431376,2756.9431376,6396.108079231999
677,B3 SH,CRAWFORD,3083.0,77.061,0.71,2.765,15.055,2.7760000000000002,1,0.5,2,2.962843144153635,5938.397721000001,1.9697911866025908,226.65302499999999,7.645225000000001,21.139047125,77.061,15.055,2.765,1160.1533550000001,2.7760000000000002,213.92133600000003,3220.5857134800003,3220.5857134800003,8904.919497772202
678,B3 SH,CRAWFORD,3083.5,78.693,0.695,3.04,15.66,2.793,1,0.444,2,2.978406874006115,6192.588248999999,1.9892892669196895,245.2356,9.2416,28.094464000000002,78.693,15.66,3.04,1232.33238,2.793,219.789549,3441.90433734,3441.90433734,10463.3891855136
679,B3 SH,CRAWFORD,3084.0,79.192,0.6829999999999999,2.505,14.075,2.951,1,0.389,2,2.983117280059415,6271.372863999999,1.9369218612171255,198.10562499999997,6.275024999999999,15.718937624999999,79.192,14.075,2.505,1114.6273999999999,2.951,233.69559199999998,3289.2654573999994,3289.2654573999994,8239.609970786998
680,B3 SH,CRAWFORD,3084.5,79.192,0.6829999999999999,2.505,14.075,2.951,1,0.389,2,2.983117280059415,6271.372863999999,1.9369218612171255,198.10562499999997,6.275024999999999,15.718937624999999,79.192,14.075,2.505,1114.6273999999999,2.951,233.69559199999998,3289.2654573999994,3289.2654573999994,8239.609970786998
681,B3 SH,CRAWFORD,3085.0,78.999,0.662,2.395,12.335,2.984,1,0.33299999999999996,2,2.981298066739138,6240.842000999999,1.8740655980427123,152.15222500000002,5.736025,13.737779875000001,78.999,12.335,2.395,974.452665,2.984,235.733016,2907.7667523600003,2907.7667523600003,6964.1013719022
682,B3 SH,CRAWFORD,3085.5,78.11399999999999,0.64,2.395,11.095,2.909,1,0.278,2,2.9729131317546966,6101.796995999998,1.8250796667513705,123.09902500000001,5.736025,13.737779875000001,78.11399999999999,11.095,2.395,866.6748299999999,2.909,227.23362599999996,2521.1570804699995,2521.1570804699995,6038.171207725649
683,B3 SH,CRAWFORD,3086.0,77.24600000000001,0.625,2.705,12.075,2.708,1,0.222,2,2.9646197666190086,5966.944516000001,1.8641110671788874,145.805625,7.317025,19.792552625000003,77.24600000000001,12.075,2.705,932.74545,2.708,209.18216800000005,2525.8746786000006,2525.8746786000006,6832.491005613002
684,B3 SH,CRAWFORD,3086.5,76.369,0.62,2.305,15.615,2.6010000000000004,1,0.16699999999999998,2,2.956169119314968,5832.224161,1.987858637251615,243.828225,5.3130250000000006,12.246522625000003,76.369,15.615,2.305,1192.501935,2.6010000000000004,198.63576900000004,3101.6975329350007,3101.6975329350007,7149.412813415177
685,B3 SH,CRAWFORD,3087.0,72.301,0.633,0.98,21.27,2.759,1,0.111,3,2.915990307044076,5227.434601,2.1475430200673706,452.4129,0.9603999999999999,0.9411919999999999,72.301,21.27,0.98,1537.84227,2.759,199.478459,4242.906822929999,4242.906822929999,4158.048686471399
686,B3 SH,CRAWFORD,3087.5,61.107,0.667,-1.74,21.21,3.8489999999999998,1,0.055999999999999994,3,2.795907124303863,3734.0654489999997,2.146026928038831,449.86410000000006,3.0276,-5.268024,61.107,21.21,-1.74,1296.0794700000001,3.8489999999999998,235.200843,4988.60988003,4988.60988003,-8680.181191252199
687,B3 LM,CRAWFORD,3088.0,41.148999999999994,0.68,-2.295,18.875,4.854,2,1.0,8,2.5327354048704858,1693.2402009999994,2.084355247851405,356.265625,5.267024999999999,-12.087822374999998,82.29799999999999,37.75,-4.59,776.6873749999999,9.708,399.47449199999994,7540.081036499999,3770.0405182499994,-8652.242989383749
688,B3 LM,CRAWFORD,3088.5,28.419,0.6859999999999999,-0.92,14.54,5.0360000000000005,2,0.938,8,2.3088844455646753,807.6395610000001,1.9527250684588253,211.41159999999996,0.8464,-0.778688,56.838,29.08,-1.84,413.21225999999996,10.072000000000001,286.236168,4161.87388272,2080.93694136,-1914.4619860512003
689,B3 LM,CRAWFORD,3089.0,22.526999999999997,0.687,0.36,10.24,5.044,2,0.875,8,2.1785916751065715,507.4657289999999,1.7888543819998317,104.8576,0.1296,0.046655999999999996,45.053999999999995,20.48,0.72,230.67647999999997,10.088,227.25237599999997,2327.06433024,1163.53216512,418.87157944319995
690,B3 LM,CRAWFORD,3089.5,18.459,0.684,2.27,8.16,4.931,2,0.813,8,2.0727744297670387,340.73468099999997,1.690139453245542,66.5856,5.1529,11.697083000000001,36.918,16.32,4.54,150.62544,9.862,182.042658,1485.46808928,742.73404464,1686.0062813328
691,B3 LM,CRAWFORD,3090.0,17.345,0.679,2.67,8.23,4.547,2,0.75,8,2.0407677194114373,300.849025,1.6937525372840658,67.7329,7.1289,19.034163,34.69,16.46,5.34,142.74935,9.094,157.73542999999998,1298.1625889,649.08129445,1733.0470561814998
692,B3 LM,CRAWFORD,3090.5,17.617,0.6759999999999999,2.855,8.725,4.328,2,0.688,8,2.048721799478852,310.358689,1.7186654990277734,76.125625,8.151025,23.271176375,35.234,17.45,5.71,153.708325,8.656,152.49275200000002,1330.4992612,665.2496306,1899.287695363
693,B3 LM,CRAWFORD,3091.0,19.292,0.664,2.695,9.465,4.2989999999999995,2,0.625,8,2.095773348914036,372.18126400000006,1.7540022840871765,89.586225,7.263024999999999,19.573852374999998,38.584,18.93,5.39,182.59878,8.597999999999999,165.872616,1569.98431044,784.99215522,2115.5538583179
694,B3 LM,CRAWFORD,3091.5,21.572,0.655,2.535,9.705,4.301,2,0.563,8,2.155125685017079,465.351184,1.7650169683855854,94.187025,6.4262250000000005,16.290480375,43.144,19.41,5.07,209.35626,8.602,185.562344,1800.88254852,900.44127426,2282.6186302491
695,B3 LM,CRAWFORD,3092.0,22.975,0.653,1.95,9.21,4.319,2,0.5,8,2.189343368337353,527.850625,1.7420672148624758,84.82410000000002,3.8024999999999998,7.414874999999999,45.95,18.42,3.9,211.59975000000003,8.638,198.45805000000001,1827.7986405000004,913.8993202500002,1782.1036744875003
696,B3 LM,CRAWFORD,3092.5,23.921999999999997,0.65,1.34,8.59,4.305,2,0.43799999999999994,8,2.2115632853676743,572.2620839999998,1.7119784396862505,73.7881,1.7956000000000003,2.4061040000000005,47.843999999999994,17.18,2.68,205.48997999999997,8.61,205.96841999999995,1769.2687277999996,884.6343638999998,1185.4100476259998
697,B3 LM,CRAWFORD,3093.0,24.869,0.657,0.63,7.42,4.291,2,0.375,8,2.233132954817153,618.467161,1.6504446959456858,55.0564,0.39690000000000003,0.250047,49.738,14.84,1.26,184.52797999999999,8.582,213.42575800000003,1583.6191243600001,791.8095621800001,498.8400241734
698,B3 LM,CRAWFORD,3093.5,27.64,0.669,0.42,6.02,4.216,2,0.313,8,2.292896807804042,763.9696,1.566387190089685,36.240399999999994,0.17639999999999997,0.07408799999999999,55.28,12.04,0.84,166.3928,8.432,233.06048,1403.0240896,701.5120448,294.63505881599997
699,B3 LM,CRAWFORD,3094.0,34.058,0.67,0.44,4.4,4.109,2,0.25,6,2.415765558697212,1159.9473639999999,1.4483154685151653,19.360000000000003,0.1936,0.085184,68.116,8.8,0.88,149.85520000000002,8.218,279.888644,1231.5100336,615.7550168,270.932207392
700,B3 LM,CRAWFORD,3094.5,41.489,0.652,1.11,4.03,3.815,2,0.188,6,2.5379510517742374,1721.3371209999998,1.4168577874961457,16.240900000000003,1.2321000000000002,1.3676310000000003,82.978,8.06,2.22,167.20067,7.63,316.56107,1275.7411121,637.87055605,708.0363172155
701,B3 LM,CRAWFORD,3095.0,51.235,0.631,1.73,5.19,3.444,2,0.125,6,2.675418249456768,2625.025225,1.5093565350767537,26.936100000000003,2.9929,5.1777169999999995,102.47,10.38,3.46,265.90965,6.888,352.90668,1831.5856692000002,915.7928346000001,1584.3216038580001
702,B4 SH,CRAWFORD,3095.5,55.601000000000006,0.61,2.42,7.82,3.1460000000000004,2,0.063,2,2.73067900124566,3091.4712010000007,1.6722518622569724,61.15240000000001,5.8564,14.172488,111.20200000000001,15.64,4.84,434.79982000000007,6.292000000000001,349.8414920000001,2735.760467440001,1367.8802337200004,3310.270165602401
703,B4 SH,CRAWFORD,3096.0,59.512,0.601,3.715,10.375,2.935,1,1.0,2,2.7774812538564366,3541.678144,1.7947213381696006,107.640625,13.801224999999999,51.271550874999996,59.512,10.375,3.715,617.437,2.935,174.66772,1812.177595,1812.177595,6732.239765425
704,B4 SH,CRAWFORD,3096.5,62.055,0.598,4.13,12.01,2.844,1,0.95,2,2.806688369466858,3850.823025,1.861597349115187,144.24009999999998,17.0569,70.444997,62.055,12.01,4.13,745.28055,2.844,176.48442,2119.5778842,2119.5778842,8753.856661746
705,B4 SH,CRAWFORD,3097.0,64.37,0.5920000000000001,3.83,12.15,2.7680000000000002,1,0.9,2,2.8325062530228746,4143.496900000001,1.866998931865435,147.6225,14.6689,56.181887,64.37,12.15,3.83,782.0955000000001,2.7680000000000002,178.17616000000004,2164.8403440000006,2164.8403440000006,8291.338517520002
706,B4 SH,CRAWFORD,3097.5,65.773,0.5870000000000001,3.32,11.31,2.708,1,0.85,2,2.847815915199437,4326.087528999999,1.8338577764265274,127.91610000000001,11.0224,36.594367999999996,65.773,11.31,3.32,743.8926299999999,2.708,178.113284,2014.4612420400001,2014.4612420400001,6688.0113235728
707,B4 SH,CRAWFORD,3098.0,66.036,0.593,2.635,9.895,2.6630000000000003,1,0.8,2,2.8506584764615877,4360.753296,1.7735929330049682,97.911025,6.943224999999999,18.295397874999995,66.036,9.895,2.635,653.42622,2.6630000000000003,175.85386800000003,1740.0740238600004,1740.0740238600004,4585.095052871101
708,B4 SH,CRAWFORD,3098.5,64.712,0.597,2.65,9.32,2.616,1,0.75,2,2.836261080731357,4187.642944,1.7472456909360943,86.86240000000001,7.0225,18.609624999999998,64.712,9.32,2.65,603.11584,2.616,169.286592,1577.7510374400001,1577.7510374400001,4181.040249216
709,B4 SH,CRAWFORD,3099.0,64.039,0.6,2.545,8.775,2.603,1,0.7,2,2.828857919510135,4100.993521,1.7211224967211731,77.000625,6.477024999999999,16.484028624999997,64.039,8.775,2.545,561.942225,2.603,166.693517,1462.7356116750002,1462.7356116750002,3722.662131712875
710,B4 SH,CRAWFORD,3099.5,64.332,0.61,2.57,8.69,2.589,1,0.65,2,2.8320881270568696,4138.606223999999,1.716939310108757,75.5161,6.604899999999999,16.974592999999995,64.332,8.69,2.57,559.0450799999999,2.589,166.555548,1447.3677121199999,1447.3677121199999,3719.7350201483996
711,B4 SH,CRAWFORD,3100.0,68.247,0.601,2.545,9.105,2.531,1,0.6,2,2.8742258524120983,4657.653009,1.7370806699525851,82.901025,6.477024999999999,16.484028624999997,68.247,9.105,2.545,621.3889350000001,2.531,172.733157,1572.7353944850001,1572.7353944850001,4002.6115789643254
712,B4 SH,CRAWFORD,3100.5,75.809,0.583,2.99,10.63,2.4859999999999998,1,0.55,2,2.9507348905766055,5747.004481,1.8056489352529803,112.99690000000001,8.940100000000001,26.730899000000004,75.809,10.63,2.99,805.8496700000001,2.4859999999999998,188.46117399999997,2003.3422796199998,2003.3422796199998,5989.9934160637995
713,B4 SH,CRAWFORD,3101.0,84.73899999999999,0.5589999999999999,3.69,12.42,2.488,1,0.5,2,3.034036727263297,7180.6981209999985,1.8772858166356075,154.25639999999999,13.6161,50.243409,84.73899999999999,12.42,3.69,1052.4583799999998,2.488,210.83063199999998,2618.5164494399996,2618.5164494399996,9662.325698433599
714,B4 SH,CRAWFORD,3101.5,95.76799999999999,0.541,4.595,14.775,2.52,1,0.45,2,3.1282763000097833,9171.509823999997,1.960567830695106,218.300625,21.114024999999998,97.01894487499999,95.76799999999999,14.775,4.595,1414.9722,2.52,241.33535999999998,3565.7299439999997,3565.7299439999997,16384.529092679997
715,B4 SH,CRAWFORD,3102.0,94.175,0.529,4.575,15.465,2.6,1,0.4,2,3.115185460643919,8868.930624999999,1.983067427105578,239.166225,20.930625000000003,95.75760937500002,94.175,15.465,4.575,1456.416375,2.6,244.855,3786.682575,3786.682575,17324.072780625
716,B4 SH,CRAWFORD,3102.5,89.427,0.529,4.575,15.555,2.7880000000000003,1,0.35,2,3.075156094783581,7997.188329000001,1.9859463131169997,241.958025,20.930625000000003,95.75760937500002,89.427,15.555,4.575,1391.0369850000002,2.7880000000000003,249.32247600000005,3878.2111141800005,3878.2111141800005,17742.815847373502
717,B4 SH,CRAWFORD,3103.0,84.90799999999999,0.527,4.35,14.27,3.148,1,0.3,2,3.0355483369498253,7209.368463999997,1.9435959851535043,203.63289999999998,18.922499999999996,82.31287499999998,84.90799999999999,14.27,4.35,1211.6371599999998,3.148,267.29038399999996,3814.2337796799993,3814.2337796799993,16591.916941607997
718,B4 SH,CRAWFORD,3103.5,81.3,0.53,3.17,11.82,3.103,1,0.25,2,3.00277392806716,6609.69,1.8541905747614555,139.7124,10.0489,31.855013,81.3,11.82,3.17,960.966,3.103,252.2739,2981.877498,2981.877498,9452.551668659999
719,B4 SH,CRAWFORD,3104.0,82.251,0.534,1.84,10.85,2.6910000000000003,1,0.2,2,3.0115168445860627,6765.227001000001,1.8149197829105619,117.7225,3.3856,6.229504,82.251,10.85,1.84,892.42335,2.6910000000000003,221.33744100000004,2401.51123485,2401.51123485,4418.780672124
720,B4 SH,CRAWFORD,3104.5,83.20299999999999,0.568,0.12,16.21,2.235,1,0.15,2,3.020193346077258,6922.7392089999985,2.006530445280978,262.76410000000004,0.0144,0.0017279999999999997,83.20299999999999,16.21,0.12,1348.7206299999998,2.235,185.95870499999995,3014.390608049999,3014.390608049999,361.72687296599986
721,B4 SH,CRAWFORD,3105.0,82.88799999999999,0.647,-0.305,24.225,2.113,1,0.1,3,3.0173307252546637,6870.420543999999,2.2185332724414764,586.850625,0.093025,-0.028372625,82.88799999999999,24.225,-0.305,2007.9617999999998,2.113,175.14234399999998,4242.8232834,4242.8232834,-1294.061101437
722,B4 LM,CRAWFORD,3105.5,70.52600000000001,0.731,-3.475,31.335,2.301,1,0.05,3,2.8979261458186816,4973.916676000002,2.365960145924439,981.8822250000001,12.075625,-41.962796875,70.52600000000001,31.335,-3.475,2209.9322100000004,2.301,162.28032600000003,5085.054015210001,5085.054015210001,-17670.562702854753
723,B4 LM,CRAWFORD,3106.0,59.858000000000004,0.7929999999999999,-2.585,25.825,3.3289999999999997,2,1.0,8,2.7815095186156156,3582.9801640000005,2.254291547007344,666.930625,6.682225,-17.273551625,119.71600000000001,51.65,-5.17,1545.83285,6.6579999999999995,398.534564,10292.1551153,5146.07755765,-13302.61048652525
724,B4 LM,CRAWFORD,3106.5,43.933,0.815,-2.425,18.585,4.2330000000000005,2,0.9440000000000001,8,2.574528566876051,1930.108489,2.076302569222505,345.40222500000004,5.880624999999999,-14.260515624999996,87.866,37.17,-4.85,816.494805,8.466000000000001,371.93677800000006,6912.445019130001,3456.2225095650006,-8381.339585695127
725,B4 LM,CRAWFORD,3107.0,30.523000000000003,0.828,-0.505,13.435,4.53,2,0.889,8,2.3504813205664123,931.6535290000002,1.9145178405076957,180.49922500000002,0.255025,-0.12878762500000002,61.04600000000001,26.87,-1.01,410.07650500000005,9.06,276.53838,3715.2931353000004,1857.6465676500002,-938.1115166632501
726,B4 LM,CRAWFORD,3107.5,21.444000000000003,0.867,-0.83,7.75,4.734,2,0.833,8,2.1519216238479912,459.84513600000014,1.6684969827407572,60.0625,0.6889,-0.5717869999999999,42.888000000000005,15.5,-1.66,166.19100000000003,9.468,203.03179200000002,1573.4963880000003,786.7481940000001,-653.0010010200001
727,B4 LM,CRAWFORD,3108.0,18.52,0.948,0.5,5.3,4.86,2,0.778,8,2.0744847452488058,342.99039999999997,1.5172912992053529,28.09,0.25,0.125,37.04,10.6,1.0,98.15599999999999,9.72,180.0144,954.0763199999999,477.03815999999995,238.51907999999997
728,B4 LM,CRAWFORD,3108.5,20.668000000000003,1.034,0.725,4.655,4.986000000000001,2,0.722,8,2.132183671828432,427.1662240000001,1.4688583665687927,21.669025,0.525625,0.381078125,41.336000000000006,9.31,1.45,96.20954000000002,9.972000000000001,206.10129600000005,959.4015328800002,479.7007664400001,347.7830556690001
729,B4 LM,CRAWFORD,3109.0,23.396,1.077,0.945,4.055,4.9719999999999995,2,0.667,8,2.1993047042630445,547.3728160000001,1.4190500542828737,16.443025,0.893025,0.8439086249999999,46.792,8.11,1.89,94.87078,9.943999999999999,232.649824,943.3950363199999,471.69751815999996,445.75415466119995
730,B4 LM,CRAWFORD,3109.5,25.715999999999998,1.112,1.0,3.38,4.974,2,0.611,8,2.2519090915054627,661.3126559999998,1.355904727879147,11.424399999999999,1.0,1.0,51.431999999999995,6.76,2.0,86.92007999999998,9.948,255.822768,864.6809558399999,432.34047791999996,432.34047791999996
731,B4 LM,CRAWFORD,3110.0,28.035,1.131,1.335,2.125,4.9910000000000005,2,0.556,8,2.3010451491478467,785.961225,1.207368201383209,4.515625,1.782225,2.379270375,56.07,4.25,2.67,59.574375,9.982000000000001,279.84537000000006,594.6714112500001,297.33570562500006,396.9431670093751
732,B4 LM,CRAWFORD,3110.5,31.494,1.128,1.565,1.855,5.024,2,0.5,6,2.368955789418876,991.872036,1.167040636476564,3.441025,2.4492249999999998,3.8330371249999997,62.988,3.71,3.13,58.421369999999996,10.048,316.451712,587.01792576,293.50896288,459.3415269072
733,B4 LM,CRAWFORD,3111.0,42.743,1.145,0.74,2.92,4.996,2,0.389,6,2.556914760021769,1826.9640490000002,1.307211057581562,8.526399999999999,0.5476,0.405224,85.486,5.84,1.48,124.80956,9.992,427.08805600000005,1247.0971235200002,623.5485617600001,461.42593570240007
734,B4 LM,CRAWFORD,3111.5,47.021,1.158,0.415,2.815,4.874,2,0.33299999999999996,6,2.618622922791475,2210.9744410000003,1.2952977161858394,7.924225,0.172225,0.07147337499999999,94.042,5.63,0.83,132.364115,9.748,458.360708,1290.28539302,645.14269651,267.73421905165
735,B4 LM,CRAWFORD,3112.0,49.443000000000005,1.158,0.265,2.475,4.72,2,0.278,6,2.6517110814168983,2444.6102490000003,1.2542779884280946,6.125625,0.07022500000000001,0.018609625,98.88600000000001,4.95,0.53,122.37142500000002,9.44,466.74192000000005,1155.1862520000002,577.5931260000001,153.06217839000004
736,B4 LM,CRAWFORD,3112.5,48.343,1.072,0.175,2.025,4.435,2,0.222,6,2.6368377004600814,2337.045649,1.192906093150576,4.100625,0.030624999999999996,0.005359374999999999,96.686,4.05,0.35,97.894575,8.87,428.80241,868.32488025,434.162440125,75.97842702187499
737,B4 LM,CRAWFORD,3113.0,47.243,0.993,0.305,2.325,4.07,2,0.16699999999999998,6,2.621708288215302,2231.901049,1.2348259262736958,5.405625000000001,0.093025,0.028372625,94.486,4.65,0.61,109.83997500000001,8.14,384.55802000000006,894.0973965000002,447.0486982500001,136.34985296625
738,B4 LM,CRAWFORD,3113.5,47.738,0.9359999999999999,0.625,3.575,3.745,2,0.111,6,2.6285488651454054,2278.916644,1.3750516499822485,12.780625,0.390625,0.244140625,95.476,7.15,1.25,170.66335,7.49,357.55762,1278.2684915,639.13424575,399.45890359375
