"Well.Name","Formation","Depth","GR","ILD_log10","DeltaPHI","PHIND","PE","NM_M","RELPOS","RELPOS_next","Facies.predict","Facies.p1","Facies.p2","Facies.p3","Facies.p4","Facies.p5","Facies.p6","Facies.p7","Facies.p8","Facies.p9"
"CRAWFORD","B2 SH",3054.5,80,0.708,1.965,8.815,3.361,0,1,-0.977,"3",6.36470064659857e-06,0.0373771428077758,0.925399944192027,0.000383753734616139,0.0063655930661019,0.000693706215657671,0.000132901886302914,0.0295853451211939,5.5248275677997e-05
"CRAWFORD","B2 SH",3055,85.05,0.69,3.215,10.515,3.16,0,0.95,0.05,"2",3.61953002211746e-06,0.573488319333787,0.425768607332125,2.33097578412894e-05,0.000488825606097814,1.71691338689619e-05,7.36872745248238e-05,0.000136208934653853,2.53097079768072e-07
"CRAWFORD","B2 SH",3055.5,83.946,0.659,3.965,11.115,3.178,0,0.9,0.0499999999999999,"2",4.85365148632783e-06,0.604384584349576,0.394842847330862,2.76608357776755e-05,0.000437585791217625,1.86537381622023e-05,0.000123077910694653,0.000160493518313197,2.42873909917711e-07
"CRAWFORD","B2 SH",3056,80.973,0.623,4.61,10.99,3.211,0,0.85,0.05,"2",9.02895062227358e-06,0.695527473721503,0.303655574329458,2.67090737740332e-05,0.000408965392830024,1.94195586711637e-05,0.000184803943906235,0.000167829494781768,1.95534453828814e-07
"CRAWFORD","B2 SH",3056.5,78.782,0.592,4.845,10.905,3.213,0,0.8,0.0499999999999999,"2",1.99057279356192e-05,0.778574807835269,0.220478462989764,2.72304747778414e-05,0.000421941334805233,2.13601414544272e-05,0.000279095289167599,0.000177009042014801,1.87164811459798e-07
"CRAWFORD","B2 SH",3057,76.082,0.574,4.82,10.73,3.231,0,0.75,0.05,"2",4.33202549076291e-05,0.849481671720577,0.149424836401758,2.67658989314763e-05,0.000421190350902693,2.44543078310592e-05,0.00039290817901313,0.000184627464517862,2.25421560331464e-07
"CRAWFORD","B2 SH",3057.5,72.925,0.562,4.535,10.405,3.217,0,0.7,0.05,"2",0.000122813462466582,0.90954674839359,0.0891430025684701,2.73962439116432e-05,0.000478347511800752,3.16049294209546e-05,0.00046479080378307,0.000184996183013145,2.99903543713995e-07
"CRAWFORD","B2 SH",3058,72.049,0.55,4.24,10.55,3.187,0,0.65,0.0499999999999999,"2",0.000292883599402574,0.927797660032123,0.070362104116624,3.70251786268265e-05,0.000644436067955842,4.20826084777358e-05,0.000616740027481982,0.000206576942129089,4.91427179291957e-07
"CRAWFORD","B2 SH",3058.5,71.391,0.535,4.115,11.005,3.128,0,0.6,0.05,"2",0.000562587307466756,0.935306269511376,0.0623717645818909,4.56339613612453e-05,0.000732312154782703,5.39412761383134e-05,0.000696412842710898,0.000230408670246747,6.69694026153371e-07
"CRAWFORD","B2 SH",3059,70.751,0.527,4.055,11.765,3.036,0,0.55,0.0499999999999999,"2",0.00104199365062801,0.935931145524761,0.060881436981517,6.36057100934892e-05,0.000871660299322725,7.52559238930737e-05,0.000861691138133064,0.000272166410185132,1.04436146673637e-06
"CRAWFORD","B2 SH",3059.5,71.261,0.533,4.235,12.565,3.007,0,0.5,0.05,"2",0.00125853560499587,0.921564061990476,0.0741778886115353,0.000105203829206182,0.00116451100566743,0.000121681212284132,0.00119145907794633,0.00041391022682765,2.74844106049006e-06
"CRAWFORD","B2 SH",3060,73.11,0.518,4.44,12.8,2.978,0,0.45,0.05,"2",0.00172245856351828,0.920466334915366,0.0741981799256013,0.00014770909554272,0.00138146363513189,0.000161546988122717,0.00140400403137535,0.000513548285279596,4.75456006175987e-06
"CRAWFORD","B2 SH",3060.5,75.425,0.491,3.815,12.085,2.903,0,0.4,0.05,"2",0.00374708314634032,0.944847424923945,0.0484459227836267,0.000123491461832005,0.00121610961011024,0.000160033192053652,0.0010586766832434,0.000396715356640686,4.54284220724095e-06
"CRAWFORD","B2 SH",3061,76.828,0.47,3.265,11.525,2.687,0,0.35,0.05,"2",0.0114516046055715,0.958370828952327,0.0275583618635567,0.000105309643530447,0.00112013845878061,0.000171707447146055,0.000939615982995146,0.000278598561940425,3.83448415188355e-06
"CRAWFORD","B2 SH",3061.5,75.04,0.458,3.16,11.69,2.58,0,0.3,0.05,"2",0.0232895234592832,0.949715870034815,0.0235753234837931,0.000145232410358126,0.00149576492070556,0.000262264745580749,0.00116597207465504,0.000344709003506899,5.33986730272312e-06
"CRAWFORD","B2 SH",3062,70.288,0.449,3.695,12.535,2.534,0,0.25,0.05,"2",0.0352839738903222,0.934907684551839,0.0236204277302866,0.000289695075904212,0.00269784476604885,0.000516561297722453,0.00205312371948635,0.000620029732701789,1.06592356887156e-05
"CRAWFORD","B2 LM",3062.5,66.266,0.443,4.505,13.995,2.553,0,0.2,0.05,"2",0.00362753428242513,0.867602130485152,0.050156039585554,0.00371413925620016,0.0177155608819819,0.0171456488329012,0.0297524386457336,0.00831642353925748,0.00197008449079446
"CRAWFORD","B2 LM",3063,60.79,0.441,6.07,16.34,2.679,0,0.15,0.05,"2",0.00152514692778803,0.708842461905873,0.0756050101400396,0.011428435997408,0.0500411991794868,0.0385307231686211,0.0582983850252087,0.0369697324648271,0.0187589051907479
"CRAWFORD","B2 LM",3063.5,54.67,0.444,6.25,16.74,3.35,0,0.1,0.05,"9",9.75638575262339e-05,0.329248353687602,0.0408295761644039,0.00868462569222658,0.0583953267361084,0.0423813782226951,0.0336703503465096,0.127543263279095,0.359149562013834
"CRAWFORD","B2 LM",3064,48.094,0.445,5.995,16.615,3.865,0,0.05,0.05,"9",2.7799593276117e-06,0.0280792977363122,0.00697072431401355,0.00137603359200994,0.0161961266412564,0.00845450082045574,0.00399753688357478,0.0514751465115965,0.883447853541453
"CRAWFORD","B2 LM",3064.5,41.062,0.445,3.425,13.955,4.24,1,1,-0.95,"8",9.65624265292863e-09,8.58243735149449e-05,0.0076704870522342,0.00124803762623924,0.0694969809383466,0.179317997684179,0.00344493846081908,0.735771159626742,0.00296456458168165
"CRAWFORD","B2 LM",3065,39.046,0.455,1.725,12.915,4.507,1,0.964,0.036,"8",2.0993168219886e-09,1.44568414157703e-05,0.00824725840320965,4.97566069175761e-05,0.0670627574531699,0.0631071572263389,0.0161905028543385,0.831028755839519,0.0142993526757744
"CRAWFORD","B2 LM",3065.5,38.169,0.458,1.1,12.79,4.354,1,0.929,0.0349999999999999,"8",1.27174023912563e-08,2.6011353152027e-05,0.00647990002512583,0.000106600547471783,0.101800819179379,0.098995097943629,0.0304604753910363,0.747636190984724,0.0144948918580793
"CRAWFORD","B2 LM",3066,40.493,0.465,0.895,13.365,4.293,1,0.893,0.036,"8",1.84637505359772e-08,3.69733212484007e-05,0.00670826068033475,0.000243165543392709,0.117837761877846,0.130647069575865,0.0448367620314609,0.668411275735427,0.0312787127706745
"CRAWFORD","B2 LM",3066.5,43.948,0.459,0.68,13.98,4.248,1,0.857,0.036,"8",2.71521712017989e-08,5.32843540527171e-05,0.00721244389145484,0.000474467940893615,0.125201133448383,0.151880842008051,0.0704775876996027,0.584379173389854,0.0603210401155368
"CRAWFORD","B2 LM",3067,46.491,0.423,0.57,14.45,4.266,1,0.821,0.036,"8",3.82969291481262e-08,5.43824672202222e-05,0.0071919129270731,0.00052957326200644,0.11456497531236,0.132591801194123,0.100104647619594,0.541170425163105,0.10379224375759
"CRAWFORD","B2 LM",3067.5,47.21,0.392,0.565,14.945,4.331,1,0.786,0.0349999999999999,"8",3.25726108544508e-08,3.81664601020652e-05,0.00577039224251895,0.000415661706976806,0.0867971484302779,0.0972824051311255,0.0902984722525221,0.493652183144648,0.225745538059218
"CRAWFORD","B2 LM",3068,46.789,0.346,0.765,15.325,4.395,1,0.75,0.036,"8",2.89280639412703e-08,2.21030292013191e-05,0.00394120521406079,0.000265423799226009,0.0576470478188081,0.0574432146493889,0.0836165530702083,0.422271596529677,0.374792826961365
"CRAWFORD","B2 LM",3068.5,45.912,0.325,0.985,15.625,4.397,1,0.714,0.036,"9",2.9817960834986e-08,1.59390195709578e-05,0.00226156631612783,0.00021889668214443,0.0425114006450591,0.0403673283381091,0.0797065101568822,0.324127840161311,0.510790488862835
"CRAWFORD","B2 LM",3069,45.704,0.304,1.205,15.925,4.383,1,0.679,0.0349999999999999,"9",3.41228972873198e-08,1.25479371435092e-05,0.00139498416209777,0.000194588153991866,0.0338886005969549,0.0301412991983749,0.0832559742360594,0.24441095996601,0.60670101162647
"CRAWFORD","B2 LM",3069.5,45.527,0.295,1.27,15.89,4.276,1,0.643,0.036,"9",9.75744526052446e-08,1.83553078663395e-05,0.00111588153287242,0.000340657509472939,0.0412251549421246,0.0392361689576262,0.1484766250175,0.222620071783813,0.546966987374272
"CRAWFORD","B2 LM",3070,44.887,0.289,1.155,15.315,4.123,1,0.607,0.036,"9",5.55775134963344e-07,3.99016515557541e-05,0.00100637200857576,0.00082760015877321,0.057365537131978,0.072945516202806,0.310848643257538,0.231032206234632,0.325933667579006
"CRAWFORD","B2 LM",3070.5,44.23,0.29,0.815,14.205,3.95,1,0.571,0.036,"7",3.9929293181135e-06,9.27155896300951e-05,0.000701550715492264,0.00166435603961934,0.0597851918659527,0.124914603224894,0.530928536045412,0.18443407680225,0.097474976787431
"CRAWFORD","B2 LM",3071,44.274,0.281,0.55,12.84,3.785,1,0.536,0.0349999999999999,"7",2.70221398566819e-05,0.00020063078859708,0.000478391784630921,0.00283869926362514,0.0590280138077991,0.163331635403732,0.644123712649817,0.108155070976127,0.0218168231858145
"CRAWFORD","B2 LM",3071.5,45.221,0.247,0.545,11.605,3.647,1,0.5,0.036,"7",0.000143889105062986,0.000337073999324483,0.000301724639551241,0.00398243225182498,0.0534672342439364,0.141263342740758,0.740066087596158,0.0554939087000119,0.00494430672337212
"CRAWFORD","B2 LM",3072,46.396,0.167,1.685,11.385,3.431,1,0.464,0.036,"7",0.00035688630625426,0.000163463416628342,8.57575130262331e-05,0.00262555910475136,0.0228416920406891,0.0304319820536501,0.931278281360131,0.0118453801981094,0.000370998006759851
"CRAWFORD","B2 LM",3072.5,46.888,0.118,2.92,12.76,3.2,1,0.429,0.035,"7",0.000352213715721346,6.14822824589147e-05,3.68365117499198e-05,0.00195684546163629,0.0119680067096084,0.0086498050395631,0.973165360357472,0.00371608426800762,9.33656537828911e-05
"CRAWFORD","B2 LM",3073,46.475,0.069,4.4,16.76,2.968,1,0.393,0.036,"7",0.000111984946690897,1.2871492502631e-05,2.46915599647808e-05,0.000975850675331943,0.0057880035843549,0.00195598985341045,0.989604605100347,0.00144227773308946,8.37250543080964e-05
"CRAWFORD","B2 LM",3073.5,46.738,0.042,5.065,20.085,2.815,1,0.357,0.036,"7",6.47695120378187e-05,6.97465602806242e-06,2.98659053876829e-05,0.000806118909620108,0.00526124210458207,0.000990851710856953,0.99155007670165,0.00111813064921791,0.000171969850619458
"CRAWFORD","B2 LM",3074,47.914,0.033,4.815,20.915,2.848,1,0.321,0.036,"7",6.01676960527731e-05,7.93078422961436e-06,3.71864267491928e-05,0.0010237161160438,0.00644430090918294,0.00133636098998951,0.988888701128021,0.00165526314520056,0.000546372804530183
"CRAWFORD","B2 LM",3074.5,51.596,0.04,4.485,20.755,2.99,1,0.286,0.035,"7",5.35693675525953e-05,1.43939689352596e-05,5.66020102672353e-05,0.0018269140293757,0.00968557121346207,0.00284263897600043,0.979851272243932,0.00334262801684514,0.00232641017362984
"CRAWFORD","B2 LM",3075,62.89,0.102,4.42,17.02,3.474,1,0.25,0.036,"7",3.56814549815648e-05,0.000108337676859246,0.000199314338495028,0.00963986244083607,0.0303840176338932,0.0173050379806829,0.910132923087921,0.0151012439310804,0.0170935814552505
"CRAWFORD","B2 LM",3075.5,80.38,0.22,3.955,12.965,4.067,1,0.214,0.036,"7",1.5073469777552e-05,0.000840755608537938,0.00127303076188377,0.041877220353111,0.0805289748813909,0.101110323346882,0.490924392322827,0.105330554361019,0.17809967489457
"CRAWFORD","B2 LM",3076,105.725,0.347,2.42,7.33,4.271,1,0.179,0.035,"6",1.81879833981785e-05,0.00295319807717163,0.00361410376745029,0.0464606693434666,0.0884322950476736,0.343243304820243,0.162194498786966,0.142691905524375,0.210391836649256
"CRAWFORD","B2 LM",3076.5,131.069,0.524,1.655,5.355,3.838,1,0.143,0.036,"6",1.50744342161781e-05,0.00924698652733829,0.00484421786851052,0.0278368820362513,0.0400346846680425,0.404116999036601,0.0832366641819441,0.0405614855584779,0.390107005688618
"CRAWFORD","B2 LM",3077,145.018,0.636,-0.905,7.135,3.203,1,0.107,0.036,"9",3.33633189531935e-05,0.0382624481695531,0.0320928042317084,0.0169746503492435,0.0618587567804119,0.245610120717226,0.0682028304800685,0.0341290476564212,0.502835978296414
"CRAWFORD","B2 LM",3077.5,131.376,0.726,-1.94,12.26,2.816,1,0.071,0.036,"9",7.54438888133012e-05,0.0868813321085924,0.15785319356526,0.018509850678392,0.14600756130429,0.14183410007828,0.0709511558258041,0.0533811231266649,0.324506239423903
"CRAWFORD","B3 SH",3078,110.21,0.792,0.27,14.14,2.678,1,0.036,0.035,"3",0.000371133847988766,0.350702414275201,0.539626988468404,0.00471427656643535,0.0384070899381166,0.0161713151287995,0.0148665575264477,0.0111856802711542,0.0239545439774526
"CRAWFORD","B3 SH",3078.5,89.045,0.826,3.14,13.7,2.773,0,1,-0.964,"3",3.46127646613443e-08,0.0383265688387364,0.959055297375308,4.93970406532231e-05,0.000313185118661746,4.06853839448903e-05,6.25049544017651e-06,0.00216753205773423,4.10490767562353e-05
"CRAWFORD","B3 SH",3079,73.807,0.808,4.795,11.855,3.371,0,0.944,0.056,"3",5.80612648781449e-10,0.360051396852057,0.639929764221404,2.5594343428959e-07,6.66334104286958e-06,3.95397914794207e-07,1.06450220066021e-06,9.56241764391009e-06,8.96743689802877e-07
"CRAWFORD","B3 SH",3079.5,73.158,0.781,4.755,10.905,3.493,0,0.889,0.0549999999999999,"2",1.07685934712798e-09,0.558211552197819,0.441768957970179,2.18064235182698e-07,5.89311159899104e-06,4.77451984795252e-07,1.5102228675933e-06,1.02166208894323e-05,1.17328356683869e-06
"CRAWFORD","B3 SH",3080,73.195,0.763,3.975,10.205,3.432,0,0.833,0.056,"2",4.34721448181472e-09,0.80536599461497,0.19461994822229,1.57835757395028e-07,4.95270007117435e-06,4.49631410406789e-07,1.6330472777591e-06,6.00280534552773e-06,8.5679566320412e-07
"CRAWFORD","B3 SH",3080.5,72.325,0.748,3.68,10,3.387,0,0.778,0.0549999999999999,"2",1.11150182938905e-08,0.89988385258633,0.100105521186511,1.22359006549475e-07,3.70378358621098e-06,4.07787644526491e-07,1.71184330620927e-06,3.97090386268564e-06,6.98434734172442e-07
"CRAWFORD","B3 SH",3081,71.221,0.742,3.33,9.69,3.374,0,0.722,0.056,"2",2.42768480980304e-08,0.945949507630693,0.0540418521191574,9.66309292549735e-08,2.82745445305099e-06,3.95792220188356e-07,1.68814131478731e-06,2.80986980376613e-06,7.98084580404632e-07
"CRAWFORD","B3 SH",3081.5,70.563,0.742,2.76,9.25,3.329,0,0.667,0.0549999999999999,"2",6.32905012071749e-08,0.971397388444018,0.0285955687309107,7.89833164212767e-08,2.42656477841379e-06,3.70803689668886e-07,1.49696260270205e-06,1.72074960835111e-06,8.85470574454205e-07
"CRAWFORD","B3 SH",3082,71.519,0.733,1.75,10.04,3.145,0,0.611,0.056,"2",3.09050984765056e-07,0.981250639461153,0.0187407213630034,1.01199123211383e-07,3.25034322625537e-06,4.57681913033295e-07,2.15753461593941e-06,1.30613441430759e-06,1.05723156659518e-06
"CRAWFORD","B3 SH",3082.5,74.062,0.722,2.32,12.64,2.945,0,0.556,0.0549999999999999,"2",6.04317440734174e-07,0.972491607975187,0.0274873500832625,3.35066150885386e-07,6.44064167230523e-06,8.52190463571601e-07,7.44404687089277e-06,2.48556674801651e-06,2.88011220380206e-06
"CRAWFORD","B3 SH",3083,77.061,0.71,2.765,15.055,2.776,0,0.5,0.056,"2",1.20084912371827e-06,0.956603377443244,0.0433430966060496,1.13128163480585e-06,1.29279868514679e-05,1.77949084701485e-06,2.25840287061682e-05,5.36187696624914e-06,8.54043657739757e-06
"CRAWFORD","B3 SH",3083.5,78.693,0.695,3.04,15.66,2.793,0,0.444,0.056,"2",1.46781089414239e-06,0.953738965855407,0.0461798879564777,1.71345021381338e-06,1.60841242115384e-05,2.65222313101626e-06,3.29291981097747e-05,7.71759926311965e-06,1.85817822918686e-05
"CRAWFORD","B3 SH",3084,79.192,0.683,2.505,14.075,2.951,0,0.389,0.055,"2",1.96629103077562e-06,0.972034780882282,0.0278950352165198,1.11152325940148e-06,1.17851815592314e-05,2.59405596465701e-06,2.07860594170807e-05,6.15688500388538e-06,2.57839049630519e-05
"CRAWFORD","B3 SH",3084.5,79.192,0.683,2.505,14.075,2.951,0,0.389,0,"2",2.2409441827667e-06,0.971893718584872,0.028020229293444,1.27531177134214e-06,1.3926125360436e-05,3.18774923814953e-06,2.50287554693075e-05,7.39739461599962e-06,3.2995841045647e-05
"CRAWFORD","B3 SH",3085,78.999,0.662,2.395,12.335,2.984,0,0.333,0.056,"2",3.95825356880251e-06,0.984244432580447,0.0157008326279959,6.50402018511985e-07,9.15613215786112e-06,2.46807428942192e-06,1.35770114418667e-05,4.44426202798003e-06,2.04806560523235e-05
"CRAWFORD","B3 SH",3085.5,78.114,0.64,2.395,11.095,2.909,0,0.278,0.055,"2",1.06047403077232e-05,0.989087265385158,0.0108597775259,5.01361601552535e-07,9.57585728618458e-06,3.03284411651398e-06,1.19396553897681e-05,4.02074129166659e-06,1.32818889482542e-05
"CRAWFORD","B3 SH",3086,77.246,0.625,2.705,12.075,2.708,0,0.222,0.056,"2",2.7805873315172e-05,0.984909053072281,0.0149909592672561,1.02378693733838e-06,1.84705479569367e-05,6.37551861839745e-06,2.10286945374353e-05,7.28963979528825e-06,1.799359930247e-05
"CRAWFORD","B3 SH",3086.5,76.369,0.62,2.305,15.615,2.601,0,0.167,0.055,"2",4.2091491621463e-05,0.949331967656889,0.0503370076083005,5.26414201882326e-06,7.17674496814019e-05,1.99249606478823e-05,6.79247716622833e-05,3.10776961545347e-05,9.29742230236369e-05
"CRAWFORD","B3 SH",3087,72.301,0.633,0.98,21.27,2.759,0,0.111,0.056,"2",1.49207449496268e-05,0.835870767693341,0.161593120522083,1.68616627108333e-05,0.000539617084189826,4.05171545025682e-05,0.000122218012394198,0.000307880654381161,0.00149409647144764
"CRAWFORD","B3 SH",3087.5,61.107,0.667,-1.74,21.21,3.849,0,0.056,0.055,"2",7.83609394845196e-07,0.455993944719573,0.285243560075982,1.9358705560883e-05,0.00362532885516095,0.000172581933871809,8.36102521093011e-05,0.00768375454711614,0.247177077301231
"CRAWFORD","B3 LM",3088,41.149,0.68,-2.295,18.875,4.854,1,1,-0.944,"8",1.49286592961048e-10,2.12354047804256e-05,0.0143209642601586,1.57240065363671e-05,0.0334378180364975,0.0432403002046151,0.000249853084183484,0.878712306011187,0.0300017988427545
"CRAWFORD","B3 LM",3088.5,28.419,0.686,-0.92,14.54,5.036,1,0.938,0.0620000000000001,"8",6.06760027697687e-11,3.98854693843386e-06,0.0258573887523951,2.85813654536056e-06,0.023302322363502,0.0244499522406962,0.00105740565015852,0.755745239798944,0.169580844450145
"CRAWFORD","B3 LM",3089,22.527,0.687,0.36,10.24,5.044,1,0.875,0.0629999999999999,"8",5.7105060231284e-10,1.4930439596216e-05,0.011944931995404,1.24116030784381e-05,0.0371199482966722,0.063290338160747,0.00297112584488983,0.815325797036432,0.0693205160521293
"CRAWFORD","B3 LM",3089.5,18.459,0.684,2.27,8.16,4.931,1,0.813,0.0620000000000001,"8",4.34769628839121e-09,5.19443116749917e-05,0.00770079153880874,5.98385377185272e-05,0.0437773330426201,0.103614859729841,0.00973710431886512,0.809493690205594,0.025564433967181
"CRAWFORD","B3 LM",3090,17.345,0.679,2.67,8.23,4.547,1,0.75,0.0629999999999999,"8",7.07252661603995e-08,0.000146394372155076,0.0046133377683516,0.000262714514005701,0.0795827600340314,0.165326985348517,0.0350239659185741,0.701629610967372,0.0134141603517276
"CRAWFORD","B3 LM",3090.5,17.617,0.676,2.855,8.725,4.328,1,0.688,0.0620000000000001,"8",3.93202908852753e-07,0.000309583153799869,0.0036065879807201,0.00082025331907016,0.106049146433817,0.21662582570211,0.0712885936747486,0.585933281458543,0.0153663350742832
"CRAWFORD","B3 LM",3091,19.292,0.664,2.695,9.465,4.299,1,0.625,0.0629999999999999,"8",6.30088579402403e-07,0.000364423134389162,0.00295922190831859,0.00135049013041483,0.101627972117735,0.221169894041589,0.0931115005596237,0.539614342122319,0.0398015258970312
"CRAWFORD","B3 LM",3091.5,21.572,0.655,2.535,9.705,4.301,1,0.563,0.0620000000000001,"8",1.00931623347454e-06,0.000446828336686365,0.0025793266999583,0.00212396056773999,0.10115427186506,0.224407249300476,0.108678775727382,0.479613968687205,0.0809946094992594
"CRAWFORD","B3 LM",3092,22.975,0.653,1.95,9.21,4.319,1,0.5,0.0629999999999999,"8",2.2087130302916e-06,0.000599975714473998,0.00225185683811947,0.0026150175931751,0.0927136452207988,0.262929131940727,0.088814872045335,0.42750454173569,0.122568750198649
"CRAWFORD","B3 LM",3092.5,23.922,0.65,1.34,8.59,4.305,1,0.438,0.062,"8",5.67566378447104e-06,0.000769567042592838,0.00184856063753507,0.00310193888956862,0.0894582584689408,0.317106912993653,0.0675868594799615,0.370881487333693,0.14924073949027
"CRAWFORD","B3 LM",3093,24.869,0.657,0.63,7.42,4.291,1,0.375,0.063,"6",1.98511222819648e-05,0.00117381756010937,0.00164433559483374,0.00427289462758147,0.0889979555061918,0.410408240614575,0.0483459742609281,0.311225479453407,0.133911451260091
"CRAWFORD","B3 LM",3093.5,27.64,0.669,0.42,6.02,4.216,1,0.313,0.062,"6",9.75866786373864e-05,0.00317035086105225,0.0023285893486189,0.00972637069798297,0.108416492438984,0.501005719607398,0.0427806532821723,0.2602359753878,0.0722382616973549
"CRAWFORD","B3 LM",3094,34.058,0.67,0.44,4.4,4.109,1,0.25,0.063,"6",0.0005237092920174,0.0125200050311834,0.00530429454782717,0.0254993794024641,0.145891688102796,0.535167825999996,0.0288264966671724,0.218541182839584,0.0277254181169599
"CRAWFORD","B3 LM",3094.5,41.489,0.652,1.11,4.03,3.815,1,0.188,0.062,"6",0.00226007786053936,0.0375496550923135,0.00929586521413217,0.0482839549582549,0.145495373736108,0.560193107801399,0.0255003542612842,0.16154896224402,0.00987264883194844
"CRAWFORD","B3 LM",3095,51.235,0.631,1.73,5.19,3.444,1,0.125,0.063,"6",0.00319270864937238,0.0569598925736712,0.0136094586009426,0.0708207532466212,0.132572192011852,0.554185378721136,0.0264404084206969,0.133799903644202,0.00841930413150597
"CRAWFORD","B4 SH",3095.5,55.601,0.61,2.42,7.82,3.146,1,0.063,0.062,"6",0.0192076400773612,0.311660446926322,0.0442840204190685,0.055733457599281,0.142969724460221,0.315276004751078,0.033269079191557,0.0716690376595157,0.00593058891559652
"CRAWFORD","B4 SH",3096,59.512,0.601,3.715,10.375,2.935,0,1,-0.937,"3",1.18790632001529e-05,0.335468100325513,0.657247296517679,2.73826396791172e-05,0.00143348895714308,0.000201179646785335,9.54952809688048e-05,0.00551096171472458,4.2158543074786e-06
"CRAWFORD","B4 SH",3096.5,62.055,0.598,4.13,12.01,2.844,0,0.95,0.05,"2",2.01706824102762e-06,0.874324319523345,0.125597986622648,3.7399293567469e-07,4.66750064150893e-05,1.13780280564618e-06,2.01016689123161e-05,7.37798486759969e-06,1.03298299090306e-08
"CRAWFORD","B4 SH",3097,64.37,0.592,3.83,12.15,2.768,0,0.9,0.0499999999999999,"2",3.78217027439157e-06,0.933786658120373,0.066141093209108,4.43596151801431e-07,3.79442181041165e-05,1.11369666169486e-06,2.40607194618581e-05,4.89297864782192e-06,1.12912172950662e-08
"CRAWFORD","B4 SH",3097.5,65.773,0.587,3.32,11.31,2.708,0,0.85,0.05,"2",9.24799759148849e-06,0.971757606639977,0.0281727274127866,4.22819302793544e-07,3.20876539523008e-05,1.18031889087672e-06,2.35250807999206e-05,3.18944242780991e-06,1.2634270750004e-08
"CRAWFORD","B4 SH",3098,66.036,0.593,2.635,9.895,2.663,0,0.8,0.0499999999999999,"2",2.38473087382069e-05,0.989601319152862,0.0103306264798975,2.80407615136205e-07,2.28019487835281e-05,1.14495181157828e-06,1.80338014200514e-05,1.9315067152216e-06,1.4442156116006e-08
"CRAWFORD","B4 SH",3098.5,64.712,0.597,2.65,9.32,2.616,0,0.75,0.05,"2",4.75450660864258e-05,0.993591634315835,0.0063187335214642,2.40347130376028e-07,2.03971885060489e-05,1.18672882435686e-06,1.86477440120269e-05,1.59772964775525e-06,1.73584935848554e-08
"CRAWFORD","B4 SH",3099,64.039,0.6,2.545,8.775,2.603,0,0.7,0.05,"2",7.93212072212103e-05,0.995579114795873,0.00430220446428197,2.1692034405454e-07,1.84694937655694e-05,1.23117139469927e-06,1.80233582988476e-05,1.39476340245586e-06,2.38254183921118e-08
"CRAWFORD","B4 SH",3099.5,64.332,0.61,2.57,8.69,2.589,0,0.65,0.0499999999999999,"2",9.55425579963888e-05,0.996233004565215,0.00363607559575166,2.09337869108474e-07,1.58765085675371e-05,1.3827377136304e-06,1.64657704502767e-05,1.40146222125751e-06,4.14642156748912e-08
"CRAWFORD","B4 SH",3100,68.247,0.601,2.545,9.105,2.531,0,0.6,0.05,"2",0.000120278150150791,0.996177584038823,0.00366304921316159,2.52123665063388e-07,1.62770361824984e-05,1.77900426648323e-06,1.90893764079935e-05,1.61504152686606e-06,7.60158153508778e-08
"CRAWFORD","B4 SH",3100.5,75.809,0.583,2.99,10.63,2.486,0,0.55,0.0499999999999999,"2",8.92218993914891e-05,0.994047629398264,0.00580261573825915,4.48117473447085e-07,1.90249817856323e-05,2.72910632830386e-06,3.5426329755143e-05,2.68697236421159e-06,2.17456378237198e-07
"CRAWFORD","B4 SH",3101,84.739,0.559,3.69,12.42,2.488,0,0.5,0.05,"2",5.34073723498424e-05,0.987883501249432,0.0119316834406553,1.1879195875169e-06,2.92000460307461e-05,4.85726043133509e-06,8.93534589635181e-05,5.95546919361949e-06,8.53783356553328e-07
"CRAWFORD","B4 SH",3101.5,95.768,0.541,4.595,14.775,2.52,0,0.45,0.05,"2",2.88727825272753e-05,0.964520933020152,0.0348999168611892,6.04211647167744e-06,6.99110447288961e-05,1.380777811089e-05,0.000424597093845764,2.76492445431379e-05,8.27005843064454e-06
"CRAWFORD","B4 SH",3102,94.175,0.529,4.575,15.465,2.6,0,0.4,0.05,"2",3.63812891582451e-05,0.953003980389118,0.0461631453771275,1.16510878646639e-05,0.000105462832190917,2.40217354009371e-05,0.000583375942926813,5.00596321181286e-05,2.19217140949658e-05
"CRAWFORD","B4 SH",3102.5,89.427,0.529,4.575,15.555,2.788,0,0.35,0.05,"2",3.86862861732459e-05,0.947150395262595,0.051834375173284,1.93700465815077e-05,0.000142293291909924,4.02065318469943e-05,0.000621065279671632,8.73036586139416e-05,6.6304469323657e-05
"CRAWFORD","B4 SH",3103,84.908,0.527,4.35,14.27,3.148,0,0.3,0.05,"2",1.95063322601151e-05,0.964175860468191,0.0348705230078613,1.56388434089755e-05,0.000136658193702779,4.23027338382404e-05,0.000350122219135852,0.000131007944224987,0.000258380257377069
"CRAWFORD","B4 SH",3103.5,81.3,0.53,3.17,11.82,3.103,0,0.25,0.05,"2",6.97394238908807e-05,0.982140419053763,0.0174060376267975,7.56409906968309e-06,8.67681879207214e-05,3.74610119228868e-05,0.000126109840965651,5.27385143127412e-05,7.31622413572199e-05
