Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
4,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,0.952,2.949,8.037,3.74,2,0.12
4,A1 LM,CHURCHMAN BIBLE,2968,70.063,1.008,2.203,5.805,4.242,2,0.109
8,A1 LM,CHURCHMAN BIBLE,2968.5,70.063,1.008,2.203,5.805,4.242,2,0.109
6,A1 LM,CHURCHMAN BIBLE,2969,64.313,1.05,1.187,3.988,4.984,2,0.098
6,A1 LM,CHURCHMAN BIBLE,2969.5,60.75,1.091,1.124,3.124,5.223,2,0.087
6,A1 LM,CHURCHMAN BIBLE,2970,55.25,1.167,0.723,3.525,5.152,2,0.076
6,A1 LM,CHURCHMAN BIBLE,2970.5,55.156,1.25,0.731,4.445,4.875,2,0.065
8,A1 LM,CHURCHMAN BIBLE,2971,55.156,1.25,0.731,4.445,4.875,2,0.065
8,A1 LM,CHURCHMAN BIBLE,2971.5,52.25,1.299,0.729,5.472,4.863,2,0.054
6,A1 LM,CHURCHMAN BIBLE,2972,57.844,1.308,0.687,6.686,4.457,2,0.043
8,A1 LM,CHURCHMAN BIBLE,2972.5,61.844,1.222,0.809,6.125,4.773,2,0.033
8,A1 LM,CHURCHMAN BIBLE,2973,70.188,1.048,2.187,7.041,3.217,2,0.022
5,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,0.864,4.158,14.152,2.467,2,0.011
3,B1 SH,CHURCHMAN BIBLE,2974,74.563,0.779,-0.666,32.404,2.168,1,1
3,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.727,0.793,40.027,2.037,1,0.958
3,B1 SH,CHURCHMAN BIBLE,2975,77.438,0.705,-1.06,42.174,1.941,1,0.917
3,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,0.695,-1.309,41.299,1.888,1,0.875
3,B1 SH,CHURCHMAN BIBLE,2976,82.875,0.672,-2.435,42.571,1.802,1,0.833
3,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,0.657,-5.069,38.223,2.248,1,0.792
3,B1 SH,CHURCHMAN BIBLE,2977,71.75,0.661,-3.162,27.967,3.102,1,0.75
3,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,0.689,-1.192,18.282,3.488,1,0.708
2,B1 SH,CHURCHMAN BIBLE,2978,60.563,0.818,3.299,9.983,3.334,1,0.625
2,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,0.886,2.794,9.022,3.25,1,0.583
2,B1 SH,CHURCHMAN BIBLE,2979,59.125,0.89,2.077,9.446,3.025,1,0.542
2,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,0.868,1.903,10.646,2.709,1,0.5
2,B1 SH,CHURCHMAN BIBLE,2980,54.156,0.821,1.138,11.021,2.934,1,0.458
2,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,0.752,3.491,12.573,2.34,1,0.417
2,B1 SH,CHURCHMAN BIBLE,2981,64,0.694,5.213,23.547,1.968,1,0.375
2,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,0.675,-1.635,38.745,1.75,1,0.333
2,B1 SH,CHURCHMAN BIBLE,2982,66.688,0.646,-3.951,40.768,1.666,1,0.292
2,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,0.608,-9.25,33.469,2.354,1,0.25
2,B1 SH,CHURCHMAN BIBLE,2983,61.375,0.563,-1.914,21.104,3.387,1,0.208
2,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,0.51,3.503,16.468,3.209,1,0.167
2,B1 SH,CHURCHMAN BIBLE,2984,67.438,0.495,7.9,19.151,2.902,1,0.125
2,B1 SH,CHURCHMAN BIBLE,2984.5,65.313,0.52,7.18,27.683,2.648,1,0.083
5,B1 LM,CHURCHMAN BIBLE,2985,60.219,0.545,3.448,27.606,2.652,1,0.042
7,B1 LM,CHURCHMAN BIBLE,2985.5,46.75,0.577,-1.737,21.854,3.076,2,1
8,B1 LM,CHURCHMAN BIBLE,2986,38.688,0.618,-2.896,11.783,3.871,2,0.969
8,B1 LM,CHURCHMAN BIBLE,2986.5,26.547,0.657,-2.215,6.756,4.312,2,0.938
8,B1 LM,CHURCHMAN BIBLE,2987,21.375,0.713,0.709,3.393,4.363,2,0.906
8,B1 LM,CHURCHMAN BIBLE,2987.5,23.234,0.801,-0.468,5.643,4.492,2,0.875
8,B1 LM,CHURCHMAN BIBLE,2988,29.125,0.905,1.12,6.546,4.891,2,0.844
8,B1 LM,CHURCHMAN BIBLE,2988.5,32.938,0.996,1.335,8.821,4.641,2,0.813
8,B1 LM,CHURCHMAN BIBLE,2989,33.094,1.023,2.804,8.231,4.363,2,0.781
8,B1 LM,CHURCHMAN BIBLE,2989.5,27.703,0.995,3.242,8.33,4,2,0.75
8,B1 LM,CHURCHMAN BIBLE,2990,27.672,0.929,2.739,7.71,4.219,2,0.719
8,B1 LM,CHURCHMAN BIBLE,2990.5,28.172,0.851,1.696,7.924,4.242,2,0.688
8,B1 LM,CHURCHMAN BIBLE,2991,32.469,0.799,0.865,8.461,4.391,2,0.656
6,B1 LM,CHURCHMAN BIBLE,2991.5,37.656,0.781,2.169,8.28,3.863,2,0.625
6,B1 LM,CHURCHMAN BIBLE,2992,43.531,0.783,4.538,8.597,3.352,2,0.594
6,B1 LM,CHURCHMAN BIBLE,2992.5,51.219,0.793,4.914,8.172,3.195,2,0.563
6,B1 LM,CHURCHMAN BIBLE,2993,60.719,0.801,3.895,7.726,3.359,2,0.531
6,B1 LM,CHURCHMAN BIBLE,2993.5,63.031,0.803,1.46,6.548,3.949,2,0.5
6,B1 LM,CHURCHMAN BIBLE,2994,65.125,0.814,0.241,5.668,4.078,2,0.469
6,B1 LM,CHURCHMAN BIBLE,2994.5,57.625,0.842,-0.878,6.151,4.164,2,0.438
6,B1 LM,CHURCHMAN BIBLE,2995,60.281,0.895,-0.494,5.962,4.375,2,0.406
6,B1 LM,CHURCHMAN BIBLE,2995.5,75.125,0.969,0.257,6.14,4.477,2,0.375
8,B1 LM,CHURCHMAN BIBLE,2996,97.313,0.995,1.975,6.033,4.738,2,0.344
8,B1 LM,CHURCHMAN BIBLE,2996.5,100.375,1.002,1.5,8.412,4.445,2,0.313
8,B1 LM,CHURCHMAN BIBLE,2997,89.25,1.006,1.408,9.578,4.27,2,0.281
8,B1 LM,CHURCHMAN BIBLE,2997.5,72.063,0.988,2.224,10.276,4.246,2,0.25
8,B1 LM,CHURCHMAN BIBLE,2998,72.625,0.968,3.323,9.323,4.144,2,0.219
8,B1 LM,CHURCHMAN BIBLE,2998.5,73.813,0.934,4.188,9.387,4.187,2,0.188
8,B1 LM,CHURCHMAN BIBLE,2999,78,0.887,3.038,9.266,4.144,2,0.156
8,B1 LM,CHURCHMAN BIBLE,2999.5,96.813,0.825,2.094,8.55,4.578,2,0.125
8,B1 LM,CHURCHMAN BIBLE,3000,145.75,0.755,1.651,10.849,2.908,2,0.094
3,B2 SH,CHURCHMAN BIBLE,3000.5,207.125,0.707,-0.923,22.896,2.35,2,0.063
3,B2 SH,CHURCHMAN BIBLE,3001,221.125,0.664,-9.69,39.427,2.043,2,0.031
3,B2 SH,CHURCHMAN BIBLE,3001.5,183.375,0.61,-9.88,45.231,1.927,1,1
3,B2 SH,CHURCHMAN BIBLE,3002,124.438,0.558,-7.337,46.692,2.15,1,0.917
3,B2 SH,CHURCHMAN BIBLE,3002.5,93.438,0.516,2.671,42.934,2.004,1,0.833
3,B2 SH,CHURCHMAN BIBLE,3003,81.625,0.492,6.728,44.249,1.641,1,0.75
3,B2 SH,CHURCHMAN BIBLE,3003.5,78.813,0.505,2.318,48.464,1.465,1,0.667
3,B2 SH,CHURCHMAN BIBLE,3004,74.5,0.535,-8.228,52.369,1.513,1,0.583
3,B2 SH,CHURCHMAN BIBLE,3004.5,75.563,0.548,-16.331,46.605,1.741,1,0.5
3,B2 SH,CHURCHMAN BIBLE,3005,69.438,0.556,-18.252,40.175,2.879,1,0.417
3,B2 SH,CHURCHMAN BIBLE,3005.5,63.063,0.638,5.584,32.941,2.285,1,0.25
7,B2 SH,CHURCHMAN BIBLE,3006,67.5,0.696,-1.373,37.75,2.102,1,0.167
3,B2 SH,CHURCHMAN BIBLE,3006.5,64.938,0.771,-9.77,34.037,2.199,1,0.083
5,B2 LM,CHURCHMAN BIBLE,3007,60.281,0.828,-10.539,24.016,3.854,2,1
5,B2 LM,CHURCHMAN BIBLE,3007.5,48.844,0.84,-3.23,16.706,4.781,2,0.967
8,B2 LM,CHURCHMAN BIBLE,3008,39.156,0.852,2.505,11.704,4.871,2,0.933
8,B2 LM,CHURCHMAN BIBLE,3008.5,31.453,0.872,1.34,12.82,4.742,2,0.9
8,B2 LM,CHURCHMAN BIBLE,3009,27.031,0.883,0.933,12.641,4.578,2,0.867
9,B2 LM,CHURCHMAN BIBLE,3009.5,31.453,0.899,0.99,12.242,4.52,2,0.833
9,B2 LM,CHURCHMAN BIBLE,3010,37.844,0.895,1.105,12.128,4.727,2,0.8
9,B2 LM,CHURCHMAN BIBLE,3010.5,43.313,0.898,0.916,12.512,4.687,2,0.767
9,B2 LM,CHURCHMAN BIBLE,3011,41.906,0.891,0.793,13.074,4.594,2,0.733
9,B2 LM,CHURCHMAN BIBLE,3011.5,35.063,0.878,0.492,13.229,4.867,2,0.7
9,B2 LM,CHURCHMAN BIBLE,3012,32.531,0.867,-0.022,12.376,4.93,2,0.667
9,B2 LM,CHURCHMAN BIBLE,3012.5,30.906,0.85,-1.111,11.17,5.352,2,0.633
9,B2 LM,CHURCHMAN BIBLE,3013,32.188,0.821,-1.42,9.721,4.961,2,0.6
9,B2 LM,CHURCHMAN BIBLE,3013.5,34.281,0.778,-1.263,9.076,5.012,2,0.567
9,B2 LM,CHURCHMAN BIBLE,3014,40.844,0.724,-0.57,8.284,4.652,2,0.533
6,B2 LM,CHURCHMAN BIBLE,3014.5,52.75,0.68,0.108,8.388,3.912,2,0.5
6,B2 LM,CHURCHMAN BIBLE,3015,68.125,0.62,1.744,8.656,3.065,2,0.467
6,B2 LM,CHURCHMAN BIBLE,3015.5,96.063,0.504,4.265,11.75,2.76,2,0.433
7,B2 LM,CHURCHMAN BIBLE,3016,119.438,0.383,5.89,15.545,2.656,2,0.4
7,B2 LM,CHURCHMAN BIBLE,3016.5,131.875,0.339,6.374,19.456,2.926,2,0.367
7,B2 LM,CHURCHMAN BIBLE,3017,124.563,0.277,5.916,20.939,3.053,2,0.333
7,B2 LM,CHURCHMAN BIBLE,3017.5,100.625,0.224,5.712,21.876,3.297,2,0.3
7,B2 LM,CHURCHMAN BIBLE,3018,83.313,0.194,5.443,22.291,3.348,2,0.267
7,B2 LM,CHURCHMAN BIBLE,3018.5,72.563,0.192,3.586,20.095,3.363,2,0.233
7,B2 LM,CHURCHMAN BIBLE,3019,93.125,0.208,1.204,16.227,3.857,2,0.2
7,B2 LM,CHURCHMAN BIBLE,3019.5,117.75,0.237,0.16,12.096,3.961,2,0.167
5,B2 LM,CHURCHMAN BIBLE,3020,131.875,0.29,1.229,11.223,3.775,2,0.133
6,B2 LM,CHURCHMAN BIBLE,3020.5,124.25,0.341,3.054,11.106,3.232,2,0.1
8,B2 LM,CHURCHMAN BIBLE,3021,106.25,0.401,3.396,10.764,2.981,2,0.067
3,B3 SH,CHURCHMAN BIBLE,3021.5,87.875,0.5,3.797,9.68,3.201,2,0.033
3,B3 SH,CHURCHMAN BIBLE,3022,74.938,0.587,3.314,11.139,3.215,1,1
3,B3 SH,CHURCHMAN BIBLE,3022.5,67.625,0.633,3.947,13.485,2.94,1,0.929
2,B3 SH,CHURCHMAN BIBLE,3023,72.313,0.645,4.261,15.173,2.699,1,0.857
2,B3 SH,CHURCHMAN BIBLE,3023.5,70.5,0.653,3.445,15.842,2.647,1,0.786
2,B3 SH,CHURCHMAN BIBLE,3024,70.188,0.649,3.398,14.082,2.91,1,0.714
2,B3 SH,CHURCHMAN BIBLE,3024.5,66.25,0.639,3.774,13.657,2.963,1,0.643
2,B3 SH,CHURCHMAN BIBLE,3025,66.813,0.635,3.915,11.173,2.945,1,0.571
2,B3 SH,CHURCHMAN BIBLE,3025.5,66.875,0.617,2.883,10.252,3.205,1,0.5
2,B3 SH,CHURCHMAN BIBLE,3026,71.438,0.624,2.114,12.681,3.123,1,0.429
2,B3 SH,CHURCHMAN BIBLE,3026.5,83.688,0.651,-0.804,26.781,2.606,1,0.357
2,B3 SH,CHURCHMAN BIBLE,3027,85,0.681,-3.342,36.008,2.4,1,0.286
2,B3 SH,CHURCHMAN BIBLE,3027.5,85,0.681,-3.342,36.008,2.4,1,0.286
2,B3 SH,CHURCHMAN BIBLE,3028,79.313,0.72,-7.159,36.7,2.258,1,0.214
3,B3 SH,CHURCHMAN BIBLE,3028.5,60.906,0.75,-8.424,27.272,3.275,1,0.143
8,B3 LM,CHURCHMAN BIBLE,3029,47,0.757,-4.656,18.133,3.836,1,0.071
8,B3 LM,CHURCHMAN BIBLE,3029.5,31.391,0.772,0.388,11.868,4.023,2,1
6,B3 LM,CHURCHMAN BIBLE,3030,26.578,0.81,1.211,10.41,4.207,2,0.929
6,B3 LM,CHURCHMAN BIBLE,3030.5,24.75,0.871,0.838,10.148,4.508,2,0.857
8,B3 LM,CHURCHMAN BIBLE,3031,28.094,0.912,1.891,8.803,5.105,2,0.786
6,B3 LM,CHURCHMAN BIBLE,3031.5,34.656,0.925,1.728,8.868,4.844,2,0.714
7,B3 LM,CHURCHMAN BIBLE,3032,39.969,0.926,0.987,9.267,4.445,2,0.643
7,B3 LM,CHURCHMAN BIBLE,3032.5,41.5,0.914,0.251,9.222,4.379,2,0.571
7,B3 LM,CHURCHMAN BIBLE,3033,33.5,0.898,0.09,8.26,4.668,2,0.5
7,B3 LM,CHURCHMAN BIBLE,3033.5,32.625,0.904,2.719,4.947,5.113,2,0.429
6,B3 LM,CHURCHMAN BIBLE,3034,36.531,0.912,2.443,3.758,4.746,2,0.357
6,B3 LM,CHURCHMAN BIBLE,3034.5,43.281,0.907,2.948,3.351,4.379,2,0.286
8,B3 LM,CHURCHMAN BIBLE,3035,53.813,0.895,1.993,5.478,4.066,2,0.214
8,B3 LM,CHURCHMAN BIBLE,3035.5,61.281,0.864,3.033,6.635,3.598,2,0.143
2,B4 SH,CHURCHMAN BIBLE,3036,69.5,0.837,2.843,8.387,3.268,2,0.071
2,B4 SH,CHURCHMAN BIBLE,3036.5,66.563,0.811,3.072,9.184,3.188,1,1
2,B4 SH,CHURCHMAN BIBLE,3037,69.688,0.778,3.549,10.806,3.143,1,0.938
2,B4 SH,CHURCHMAN BIBLE,3037.5,74.938,0.757,4.616,12.669,3.092,1,0.875
2,B4 SH,CHURCHMAN BIBLE,3038,82.188,0.745,4.885,12.937,2.996,1,0.813
2,B4 SH,CHURCHMAN BIBLE,3038.5,76.125,0.743,3.581,11.751,3.016,1,0.75
2,B4 SH,CHURCHMAN BIBLE,3039,69.875,0.746,2.844,9.412,3.055,1,0.688
2,B4 SH,CHURCHMAN BIBLE,3039.5,65.438,0.743,2.723,8.606,3.209,1,0.625
2,B4 SH,CHURCHMAN BIBLE,3040,68.938,0.735,3.213,8.067,3.191,1,0.563
2,B4 SH,CHURCHMAN BIBLE,3040.5,70.875,0.733,2.796,8.679,3.332,1,0.5
2,B4 SH,CHURCHMAN BIBLE,3041,75.375,0.714,2.46,8.917,3.236,1,0.438
3,B4 SH,CHURCHMAN BIBLE,3041.5,76.938,0.687,3.565,10.595,2.854,1,0.375
3,B4 SH,CHURCHMAN BIBLE,3042,82.188,0.686,3.887,20.624,2.342,1,0.313
3,B4 SH,CHURCHMAN BIBLE,3042.5,81.688,0.705,-1.003,35.378,2.123,1,0.25
8,B4 LM,CHURCHMAN BIBLE,3044,49.438,0.752,-8.496,19.434,4.785,1,0.063
8,B4 LM,CHURCHMAN BIBLE,3044.5,34.375,0.772,-1.453,12.196,5.039,2,1
8,B4 LM,CHURCHMAN BIBLE,3045,32,0.817,0.486,11.281,4.742,2,0.929
8,B4 LM,CHURCHMAN BIBLE,3045.5,31.516,0.886,-0.126,11.698,4.469,2,0.857
8,B4 LM,CHURCHMAN BIBLE,3046,38.531,0.936,-0.711,11.453,4.668,2,0.786
8,B4 LM,CHURCHMAN BIBLE,3046.5,50.094,0.959,-0.849,10.175,5.109,2,0.714
8,B4 LM,CHURCHMAN BIBLE,3047,58.25,0.963,-1.205,9.017,5.641,2,0.643
8,B4 LM,CHURCHMAN BIBLE,3047.5,62.125,0.956,-0.291,7.078,5.082,2,0.571
6,B4 LM,CHURCHMAN BIBLE,3048,59.281,0.923,0.877,5.275,4.617,2,0.5
6,B4 LM,CHURCHMAN BIBLE,3048.5,59.5,0.871,2.296,3.612,4.125,2,0.429
6,B4 LM,CHURCHMAN BIBLE,3049,51.375,0.811,2.231,3.775,4.574,2,0.357
6,B4 LM,CHURCHMAN BIBLE,3049.5,46.906,0.752,2.612,4.273,4.285,2,0.286
6,B4 LM,CHURCHMAN BIBLE,3050,43.938,0.685,3.529,7.36,3.852,2,0.214
4,B4 LM,CHURCHMAN BIBLE,3050.5,49.906,0.64,5.685,11.112,3.678,2,0.143
6,B4 LM,CHURCHMAN BIBLE,3051,53.406,0.601,6.364,14.534,3.35,2,0.071
8,B5 LM,CHURCHMAN BIBLE,3054,33.906,0.641,1.365,4.739,4.879,1,0.167
8,B5 LM,CHURCHMAN BIBLE,3054.5,31.109,0.671,1.659,6.056,4.789,2,1
8,B5 LM,CHURCHMAN BIBLE,3055,33.719,0.695,4.629,8.115,3.891,2,0.983
8,B5 LM,CHURCHMAN BIBLE,3055.5,45.875,0.69,5.923,10.777,3.691,2,0.967
7,B5 LM,CHURCHMAN BIBLE,3056,57.125,0.635,6.613,12.04,3.631,2,0.95
7,B5 LM,CHURCHMAN BIBLE,3056.5,66.813,0.566,6.039,13.297,3.742,2,0.933
7,B5 LM,CHURCHMAN BIBLE,3057,76.938,0.509,6.381,14.322,3.719,2,0.917
7,B5 LM,CHURCHMAN BIBLE,3057.5,93.313,0.466,6.061,15.716,3.531,2,0.9
7,B5 LM,CHURCHMAN BIBLE,3058,110.313,0.405,6.206,16.89,3.371,2,0.867
7,B5 LM,CHURCHMAN BIBLE,3058.5,113.875,0.404,5.099,16.239,3.463,2,0.85
7,B5 LM,CHURCHMAN BIBLE,3059,118.438,0.408,3.692,14.716,3.607,2,0.833
7,B5 LM,CHURCHMAN BIBLE,3059.5,115.563,0.424,3.276,13.96,4.16,2,0.817
7,B5 LM,CHURCHMAN BIBLE,3060,94.75,0.446,2.716,13.739,4.785,2,0.8
8,B5 LM,CHURCHMAN BIBLE,3060.5,74.563,0.466,2.02,14.874,5.699,2,0.783
8,B5 LM,CHURCHMAN BIBLE,3061,54.875,0.479,2.241,16.118,6.309,2,0.767
9,B5 LM,CHURCHMAN BIBLE,3061.5,52.281,0.486,3.68,17.218,7.652,2,0.75
9,B5 LM,CHURCHMAN BIBLE,3062,48.125,0.479,4.463,18.34,7.598,2,0.733
9,B5 LM,CHURCHMAN BIBLE,3062.5,49.406,0.462,4.29,18.512,6.941,2,0.717
9,B5 LM,CHURCHMAN BIBLE,3063,42.688,0.429,3.075,19.239,5.539,2,0.7
9,B5 LM,CHURCHMAN BIBLE,3063.5,41.438,0.387,1.846,19.15,5.027,2,0.683
9,B5 LM,CHURCHMAN BIBLE,3064,37.219,0.348,0.672,19.006,5.144,2,0.667
9,B5 LM,CHURCHMAN BIBLE,3064.5,38.656,0.314,0.292,17.824,5.633,2,0.65
9,B5 LM,CHURCHMAN BIBLE,3065,43,0.283,0.828,17.336,6.231,2,0.633
9,B5 LM,CHURCHMAN BIBLE,3065.5,42.531,0.257,1.594,17.302,5.898,2,0.617
9,B5 LM,CHURCHMAN BIBLE,3066,41.188,0.234,1.921,17.512,5.754,2,0.6
9,B5 LM,CHURCHMAN BIBLE,3066.5,38.25,0.211,1.498,16.861,5.609,2,0.583
9,B5 LM,CHURCHMAN BIBLE,3067,39.219,0.184,1.629,15.851,6.711,2,0.567
9,B5 LM,CHURCHMAN BIBLE,3067.5,40.938,0.167,2.706,15.214,8.094,2,0.55
9,B5 LM,CHURCHMAN BIBLE,3068,38,0.158,3.576,15.857,6.902,2,0.533
9,B5 LM,CHURCHMAN BIBLE,3068.5,37.938,0.148,3.308,16.273,6.742,2,0.517
9,B5 LM,CHURCHMAN BIBLE,3069,35.156,0.133,3.224,16.99,6.18,2,0.5
9,B5 LM,CHURCHMAN BIBLE,3069.5,36.094,0.118,2.679,17.585,6.422,2,0.483
9,B5 LM,CHURCHMAN BIBLE,3070,37.063,0.106,2.082,19.158,5.484,2,0.467
9,B5 LM,CHURCHMAN BIBLE,3070.5,41,0.1,1.348,19.453,5.398,2,0.45
9,B5 LM,CHURCHMAN BIBLE,3071,42.031,0.106,1.723,18.688,5.297,2,0.433
9,B5 LM,CHURCHMAN BIBLE,3071.5,43.344,0.123,2.001,18.165,5.426,2,0.417
9,B5 LM,CHURCHMAN BIBLE,3072,40.906,0.151,1.666,17.719,4.93,2,0.4
9,B5 LM,CHURCHMAN BIBLE,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.383
9,B5 LM,CHURCHMAN BIBLE,3073,39.5,0.227,0.945,16.536,5.047,2,0.367
9,B5 LM,CHURCHMAN BIBLE,3073.5,42.281,0.29,0.659,16.138,5.391,2,0.35
9,B5 LM,CHURCHMAN BIBLE,3074,46.063,0.366,0.74,15.764,5.652,2,0.333
9,B5 LM,CHURCHMAN BIBLE,3074.5,47.063,0.446,0.122,15.601,5.508,2,0.317
9,B5 LM,CHURCHMAN BIBLE,3075,45.719,0.516,0.398,16.106,5.352,2,0.3
9,B5 LM,CHURCHMAN BIBLE,3075.5,42.406,0.585,1.393,16.527,4.926,2,0.283
9,B5 LM,CHURCHMAN BIBLE,3076,41.594,0.643,2.044,16.266,4.875,2,0.267
9,B5 LM,CHURCHMAN BIBLE,3076.5,44.531,0.68,1.426,15.42,5.031,2,0.25
9,B5 LM,CHURCHMAN BIBLE,3077,49.25,0.707,0.181,13.491,6.062,2,0.233
9,B5 LM,CHURCHMAN BIBLE,3077.5,59.594,0.735,-0.061,11.536,6.227,2,0.217
9,B5 LM,CHURCHMAN BIBLE,3078,74,0.768,0.243,9.67,5.672,2,0.2
9,B5 LM,CHURCHMAN BIBLE,3078.5,127.5,0.802,1.28,8.876,4.406,2,0.183
9,B5 LM,CHURCHMAN BIBLE,3079,185.25,0.83,3.48,7.995,3.912,2,0.167
9,B5 LM,CHURCHMAN BIBLE,3079.5,222.5,0.852,4.614,6.959,3.557,2,0.15
9,B5 LM,CHURCHMAN BIBLE,3080,74,0.768,0.243,9.67,5.672,2,0.2
7,B5 LM,CHURCHMAN BIBLE,3080.5,127.5,0.802,1.28,8.876,4.406,2,0.183
7,B5 LM,CHURCHMAN BIBLE,3081,185.25,0.83,3.48,7.995,3.912,2,0.167
7,B5 LM,CHURCHMAN BIBLE,3081.5,222.5,0.852,4.614,6.959,3.557,2,0.15
7,B5 LM,CHURCHMAN BIBLE,3082,202.625,0.867,4.225,6.225,3.69,2,0.133
7,B5 LM,CHURCHMAN BIBLE,3082.5,177.5,0.86,4.381,4.896,3.836,2,0.117
7,B5 LM,CHURCHMAN BIBLE,3083,174.75,0.844,5.123,3.813,3.852,2,0.1
7,B5 LM,CHURCHMAN BIBLE,3083.5,184.125,0.812,6.249,3.565,3.828,2,0.083
7,B5 LM,CHURCHMAN BIBLE,3084,184.125,0.812,6.249,3.565,3.828,2,0.083
7,B5 LM,CHURCHMAN BIBLE,3084.5,178.625,0.758,7.296,5.302,3.494,2,0.067
7,B5 LM,CHURCHMAN BIBLE,3085,154.75,0.701,7.562,7.965,3.551,2,0.05
7,B5 LM,CHURCHMAN BIBLE,3085.5,128,0.641,7.388,10.874,3.33,2,0.033
6,B5 LM,CHURCHMAN BIBLE,3086,110,0.59,5.83,12.286,3.416,2,0.017
3,C SH,CHURCHMAN BIBLE,3086.5,99.688,0.551,4.46,12.63,3.172,1,1
3,C SH,CHURCHMAN BIBLE,3087,100.875,0.529,2.024,19.217,2.367,1,0.971
3,C SH,CHURCHMAN BIBLE,3087.5,94.375,0.52,-4.122,34.884,2.059,1,0.941
3,C SH,CHURCHMAN BIBLE,3088,86.438,0.512,-6.8,48.597,1.814,1,0.912
3,C SH,CHURCHMAN BIBLE,3088.5,74.563,0.511,-6.868,49.787,1.894,1,0.882
3,C SH,CHURCHMAN BIBLE,3089,63.094,0.521,-2.572,40.316,2.52,1,0.824
3,C SH,CHURCHMAN BIBLE,3089.5,60.938,0.526,2.082,38.69,2.504,1,0.794
3,C SH,CHURCHMAN BIBLE,3090,62.344,0.535,2.334,38.486,2.443,1,0.765
3,C SH,CHURCHMAN BIBLE,3090.5,63.938,0.542,3.223,38.574,2.393,1,0.735
3,C SH,CHURCHMAN BIBLE,3091,65.688,0.547,3.429,37.294,2.66,1,0.706
3,C SH,CHURCHMAN BIBLE,3091.5,67.313,0.551,2.625,34.093,2.795,1,0.676
3,C SH,CHURCHMAN BIBLE,3092,74.688,0.546,2.915,31.412,2.838,1,0.647
3,C SH,CHURCHMAN BIBLE,3092.5,75.813,0.554,3.902,29.545,2.674,1,0.588
2,C SH,CHURCHMAN BIBLE,3093,70.25,0.567,4.708,28.983,2.395,1,0.559
2,C SH,CHURCHMAN BIBLE,3093.5,68.625,0.596,3.409,32.479,2.186,1,0.529
2,C SH,CHURCHMAN BIBLE,3094,69.313,0.626,-0.391,33.936,2.137,1,0.5
2,C SH,CHURCHMAN BIBLE,3094.5,73.813,0.648,-4.575,32.261,2.383,1,0.471
2,C SH,CHURCHMAN BIBLE,3095,70.625,0.676,-4.527,24.888,3.113,1,0.441
2,C SH,CHURCHMAN BIBLE,3095.5,62.188,0.729,6.794,11.419,3.693,1,0.382
2,C SH,CHURCHMAN BIBLE,3096,68.75,0.763,6.874,10.704,3.854,1,0.353
2,C SH,CHURCHMAN BIBLE,3096.5,70.563,0.785,7.047,9.848,3.883,1,0.324
2,C SH,CHURCHMAN BIBLE,3097,68.813,0.78,4.635,10.746,4.039,1,0.294
2,C SH,CHURCHMAN BIBLE,3097.5,63.063,0.758,4.089,10.657,3.918,1,0.265
2,C SH,CHURCHMAN BIBLE,3098,70,0.725,4.598,13.908,3.297,1,0.235
2,C SH,CHURCHMAN BIBLE,3098.5,77.625,0.647,-2.975,36.031,2.361,1,0.176
2,C SH,CHURCHMAN BIBLE,3099,79.125,0.609,-1.253,39.583,2.15,1,0.147
2,C SH,CHURCHMAN BIBLE,3099.5,78.625,0.584,2.481,38.633,2.104,1,0.118
2,C SH,CHURCHMAN BIBLE,3100,77.938,0.576,6.147,39.556,1.795,1,0.088
2,C SH,CHURCHMAN BIBLE,3100.5,61.438,0.65,-0.749,53.678,1.524,1,0.029
8,C LM,CHURCHMAN BIBLE,3101,50.313,0.71,-10.074,47.721,1.605,2,1
8,C LM,CHURCHMAN BIBLE,3101.5,31.828,0.765,-21.832,35.162,2.533,2,0.992
8,C LM,CHURCHMAN BIBLE,3102,22.641,0.839,-15.014,19.653,4.492,2,0.984
8,C LM,CHURCHMAN BIBLE,3102.5,15.867,0.937,-5.427,9.48,4.785,2,0.976
8,C LM,CHURCHMAN BIBLE,3103,14.469,1.058,-1.957,4.838,5.008,2,0.968
8,C LM,CHURCHMAN BIBLE,3103.5,14.492,1.195,-1.133,3.037,5.02,2,0.96
9,C LM,CHURCHMAN BIBLE,3104,18.297,1.294,0.227,2.8,4.66,2,0.952
9,C LM,CHURCHMAN BIBLE,3104.5,26.609,1.273,1.905,3.905,4.656,2,0.944
5,C LM,CHURCHMAN BIBLE,3105,36.469,1.223,3.264,5.72,4.516,2,0.935
